Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD 3components 6components 9components 100components
2011-12-16 5.05 0 0.0520833333333333 0.0520833333333333 0.0120240480961924 -0.0699815837937384 -0.0716911764705883 -0.0867992766726945 -0.0733944954128442 -0.0733944954128442 -0.0699815837937384 -0.0884476534296029 0.264221682592731 -60.4521902283947 41.0639173210656 -95 0.0818302185351758 0.739488081309971 -0.0479967891529288 -41.3461538461538 -0.00554161223863799 0.539721473359968 -3.26972996827624 35.7179695982893 5.41025703713942 5.237 0.292538696395689 1.18975080166943 1.02310701890758 0.727396790426981 -0.0231841470710821
2011-12-19 5.3 0 0.0495049504950495 0.104166666666667 0.104166666666667 0.0621242484969939 -0.0239410681399631 -0.0257352941176472 -0.0415913200723328 -0.0275229357798166 -0.0275229357798166 -0.0239410681399631 0.271062990978965 -55.6680152890463 40.4728719458185 -80 0.273129064518492 0.11182739985767 0.142548081602149 -30.6666666666667 0.00446685371294157 0.540252078395406 -3.4976527410807 43.9954955547663 5.31261591119711 5.224 0.285820456464077 1.13729694858915 0.963503661644682 0.657677629289883 -0.098166972187121
2011-12-20 5.19 0 -0.020754716981132 0.0277227722772277 0.08125 0.08125 0.0400801603206413 -0.0441988950276242 -0.0459558823529411 -0.0614828209764918 -0.0477064220183486 -0.0477064220183486 0.270987063051896 -50.889867178657 39.090836899149 -80 0.351034748023189 0.114746875738734 -0.0382519062985777 -17.8947368421053 -0.000118886413253621 0.562402260593752 -3.64270863920805 41.4654150397432 4.8 5.198 0.27458251137965 1.15412171040421 0.973118861299994 0.6570323292945 -0.0938657345905893
2011-12-21 5.16 0 -0.0057803468208093 -0.0264150943396226 0.0217821782178218 0.0750000000000002 0.0750000000000002 0.034068136272545 -0.0497237569060772 -0.0514705882352942 -0.0669077757685352 -0.053211009174312 0.270202272833903 -46.5467164996969 37.8453336863686 -80 0.35617404485834 0.105151421521442 -0.213115196062473 -31.4285714285714 -0.00114824285099102 0.583175135242686 -3.72924320531268 40.7766814572256 4.8 5.169 0.259933752243828 1.15575740395274 0.96748523241027 0.640994090135729 -0.0930769525734432
2011-12-22 5.07 0 -0.0174418604651162 -0.023121387283237 -0.0433962264150942 0.00396039603960396 0.0562500000000001 0.0562500000000001 0.0160320641282565 -0.0662983425414364 -0.0680147058823529 -0.0831826401446655 0.278044967631482 -43.3579048223761 37.8946881848774 -70 0.197629222094667 -0.0405965243376905 -0.0632558674854569 -28.1437125748503 -0.00411071878083196 0.621057171210519 -3.79370702858431 38.6999443566677 4.8256 5.123 0.22764738815399 1.16917870304461 0.973577773687396 0.636538691540535 -0.0685343887993111
2011-12-23 5.24 0 0.0335305719921104 0.0155038759689923 0.00963391136801528 -0.011320754716981 0.0376237623762377 0.0916666666666668 0.0916666666666668 0.0501002004008015 -0.0349907918968692 -0.0367647058823529 0.276041755657804 -38.8518707296765 37.2127029232278 -70 0.354684163730331 0.0752529582399803 0.0864270175118998 -10.9826589595375 0.00273315226879392 0.632409620037893 -3.78100031780124 44.4544738861394 4.850176 5.103 0.204290098743048 1.1320105454953 0.929021776226831 0.5812924185675 -0.0837568795128707
2011-12-26 5.81 1 0.108778625954198 0.145956607495069 0.125968992248062 0.119460500963391 0.0962264150943395 0.15049504950495 0.210416666666667 0.210416666666667 0.164328657314629 0.0699815837937385 0.297038773110818 -28.9521867323896 34.7994600281693 -60 0.872637384313226 -0.331527981449441 0.070713014327918 15.7894736842105 0.022014147484322 0.627396524711671 -3.53987906423782 58.5161871588963 4.87376896 5.141 0.289461185269766 1.02455100751092 0.814115699105338 0.455554955544218 -0.160787320956239
2011-12-27 6.13 1 0.0550774526678142 0.169847328244275 0.209072978303747 0.187984496124031 0.18111753371869 0.156603773584906 0.213861386138614 0.277083333333333 0.277083333333333 0.228456913827655 0.320107432174331 -17.4911458887624 34.1752555089356 40 1.11564593814566 -0.536983544945843 0.00252013425248639 26.1538461538461 0.0280256575176842 0.631801951488816 -3.06743112681433 64.0227095752393 4.9299428224 5.255 0.418920570567315 0.966723400482524 0.748783267426275 0.379251503777269 -0.182797258532239
2011-12-28 5.62 1 -0.0831973898858075 -0.0327022375215146 0.0725190839694656 0.108481262327416 0.0891472868217054 0.0828516377649324 0.060377358490566 0.112871287128713 0.170833333333333 0.170833333333333 0.344385472733308 -12.0208738580328 32.0728257683255 40 0.73623708478339 0.671391977286348 -0.06370209518607 2.97029702970297 0.00780328526250389 0.658078156422594 -2.61904699835973 52.1431377419049 5.049947396608 5.337 0.399779105673787 1.04936012300198 0.823857325625208 0.443216655926382 -0.0623057615349178
2011-12-29 5.82 1 0.0355871886120998 -0.0505709624796085 0.00172117039586928 0.110687022900763 0.14792899408284 0.127906976744186 0.121387283236994 0.09811320754717 0.152475247524753 0.2125 0.362643653252357 -6.95151231285584 30.5609999853461 40 0.839510621768019 0.00730325867504944 -0.0581805021219359 12.1019108280255 0.0128549040533395 0.664393067727658 -2.14546979085309 55.6208245607588 5.16035160487936 5.439 0.37701900924666 1.01015225375366 0.777029431690267 0.385144012777998 -0.0648106799529504
