Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD 3components 6components 9components 100components
2011-12-16 7.9 1 0.0273081924577374 -0.00252525252525249 -0.0258939580764487 -0.0727699530516431 -0.0771028037383178 -0.0705882352941176 -0.0705882352941176 -0.0683962264150944 -0.0527577937649879 -0.0760233918128655 0.314228487132931 -57.7828843355877 33.0053253648133 -95 0.0395449847751055 -0.0583518273315068 -0.0954332021330416 -45.0199203187251 -0.00816678117353391 0.300037980433223 -2.41660530662535 33.9489949127679 8.2898512 8.25200000000001 0.319645637125448 0.4437589641813 0.317201905455121 0.171646541847517 -0.0165717866179986
2011-12-19 8 1 0.0126582278481011 0.0403120936280883 0.0101010101010102 -0.0135635018495683 -0.0610328638497653 -0.0654205607476636 -0.0588235294117647 -0.0588235294117647 -0.0566037735849058 -0.0407673860911271 0.315355023766293 -57.5603881835434 33.361491229952 -90 0.14972016621723 -0.476010408218375 0.00456291726304878 -47.9674796747968 -0.004380415896873 0.324665515902379 -2.65591555374226 36.7905595438358 8.157883936 8.21800000000001 0.327237596318706 0.428355722973964 0.296977986517606 0.147707360303627 -0.0576488195760696
2011-12-20 7.9 1 -0.0125 0 0.0273081924577374 -0.00252525252525249 -0.0258939580764487 -0.0727699530516431 -0.0771028037383178 -0.0705882352941176 -0.0705882352941176 -0.0683962264150944 0.305686807782986 -57.2329884757262 33.6922166761521 -60 0.18566282994227 0.0363543138398243 -0.157882865673666 -37.5609756097561 -0.00585670391562335 0.327659947953046 -2.86261952895642 35.1615242819221 8.09 8.16000000000001 0.327040602304294 0.438115832990543 0.301912690000167 0.148972983519298 -0.0721969456909064
2011-12-21 7.5 1 -0.0506329113924051 -0.0625 -0.0506329113924051 -0.0247074122236671 -0.053030303030303 -0.0752157829839704 -0.119718309859155 -0.123831775700935 -0.117647058823529 -0.117647058823529 0.32170917865563 -59.2378111221196 34.7557664928736 -80 0.0794902200811435 -3.9533823157567 -0.310995071914818 -54.7008547008547 -0.0139978325477655 0.365486456370363 -3.11050624563333 29.5291695402853 8.07 8.06000000000001 0.362491379207837 0.487262735468081 0.346230553297628 0.189672187009637 -0.0446511890787356
2011-12-22 7.23 1 -0.0359999999999999 -0.0848101265822785 -0.0962499999999999 -0.0848101265822785 -0.0598179453836151 -0.087121212121212 -0.108508014796547 -0.151408450704225 -0.155373831775701 -0.149411764705882 0.336587094465942 -60.5898969103085 36.4777743503156 -85 -0.0566031391935482 0.3301728366052 -0.250885450996259 -55.4621848739496 -0.0179982266299899 0.410227693385057 -3.4199317574023 26.4493468497088 8.03 7.93300000000001 0.410502402212487 0.521119768004611 0.37525603017834 0.215133743397656 -0.0285326695857384
2011-12-23 7.26 1 0.00414937759336098 -0.032 -0.0810126582278482 -0.0925 -0.0810126582278482 -0.0559167750325098 -0.0833333333333334 -0.104808877928483 -0.147887323943662 -0.151869158878505 0.33183087343266 -61.3886897544699 38.0767816465118 -85 0.0218820201379917 -0.240176149881028 -0.158131867313438 -49.0909090909091 -0.0139713894984716 0.419244628591072 -3.74098130889064 27.3559489274143 7.822 7.80300000000001 0.395447706895474 0.51417795695326 0.363481283073594 0.199854209888874 -0.0485015251839289
2011-12-26 7.13 1 -0.0179063360881543 -0.0138312586445367 -0.0493333333333333 -0.0974683544303798 -0.10875 -0.0974683544303798 -0.0728218465539663 -0.0997474747474748 -0.120838471023428 -0.163145539906103 0.32312866818747 -62.9590100604922 39.5615741358368 -85 0.0605111158919037 -0.183797565139941 -0.311198800529176 -61.6438356164384 -0.0146868343329594 0.419066168830856 -4.07294467795046 25.8679618193158 7.66808 7.66400000000001 0.357932333766531 0.529451515206929 0.373921680733035 0.20685342054021 -0.041094724949664
2011-12-27 6.88 1 -0.0350631136044881 -0.0523415977961432 -0.0484094052558783 -0.0826666666666667 -0.129113924050633 -0.14 -0.129113924050633 -0.105331599479844 -0.131313131313131 -0.151664611590629 0.319333763316937 -65.9421004970005 41.2499849419753 -100 0.0128570504380526 -0.712297227315069 -0.436435382251144 -66.9421487603306 -0.0183916123823282 0.40229009298956 -4.43964748328722 23.2489792180777 7.5174176 7.54100000000001 0.396861296788801 0.56235509248187 0.401993048353555 0.23155173041371 -0.0108945102353042
2011-12-28 6.84 0 -0.0058139534883721 -0.0406732117812062 -0.0578512396694215 -0.053941908713693 -0.088 -0.134177215189873 -0.145 -0.134177215189873 -0.110533159947984 -0.136363636363636 0.314381351651441 -67.8391770098732 43.0857321454088 -100 0.00562368683336695 -0.392189624290626 -0.206885866110621 -67.479674796748 -0.0161047653106998 0.410869319797518 -4.81094516042157 22.8503510853974 7.32619232 7.43300000000001 0.427994029034155 0.56540308719982 0.400210979280471 0.226469320699767 -0.00581608272329559
2011-12-29 6.76 0 -0.0116959064327485 -0.0174418604651163 -0.0518934081346424 -0.068870523415978 -0.0650069156293224 -0.0986666666666667 -0.144303797468355 -0.155 -0.144303797468355 -0.120936280884265 0.303354112247767 -69.4962778493237 44.5845248993585 -95 0.0685694548340347 -1.13222091800185 -0.305633890454145 -72.5806451612904 -0.0153031546056178 0.411862189291353 -5.17513661648146 22.0365426388393 7.1706107776 7.34000000000001 0.4653553003411 0.57439113139849 0.404372319709968 0.227407676227778 0.00914310655349593
2011-12-30 6.96 2 0.029585798816568 0.0175438596491229 0.0116279069767442 -0.0238429172510519 -0.0413223140495868 -0.0373443983402491 -0.072 -0.118987341772152 -0.13 -0.118987341772152 0.298114532801498 -69.312584246509 45.5058043062188 -90 0.155873282676745 11.8489161078103 -0.128851970977634 -59.0909090909091 -0.00714152671067491 0.407222963066875 -5.46387203230217 28.8580416991762 7.031003113216 7.246 0.43351790940834 0.542463926469592 0.367623004191157 0.187517413155212 -0.013918519287498
2012-01-04 6.76 2 -0.0287356321839081 0 -0.0116959064327485 -0.0174418604651163 -0.0518934081346424 -0.068870523415978 -0.0650069156293224 -0.0986666666666667 -0.144303797468355 -0.155 0.303963494744248 -69.9136131023912 45.6524681078865 -60 0.176220421142568 -0.776663218413687 -0.277673143718543 -55.5555555555556 -0.0110677277058082 0.409462814506468 -5.72292226579667 26.3730038115897 6.76 7.12200000000001 0.365962961088809 0.568856115327749 0.38919892753035 0.206039142434209 0.0230633249047649
2012-01-05 6.54 0 -0.0325443786982248 -0.0603448275862069 -0.0325443786982248 -0.043859649122807 -0.0494186046511628 -0.0827489481065918 -0.0991735537190083 -0.0954356846473029 -0.128 -0.172151898734177 0.314394673691088 -71.0653914247097 46.2916375392605 -80 0.11732030966171 -14.5981591522029 -0.320116410517191 -56.0975609756098 -0.014972573340793 0.459956810421041 -5.98773072162524 23.9317242434733 7.13 6.98600000000001 0.289413199422556 0.599183718070466 0.414717380156963 0.228594896116183 0.0645362376178045
