Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD 3components 6components 9components 100components
2011-12-16 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.562501460417895 0.470987988387413 0.335882901365093 -0.0392257210525839
2011-12-19 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.560435103640668 0.464809824416483 0.325195006781234 -0.0503910904360876
2011-12-20 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.558356211023546 0.4586135966934 0.314484416942104 -0.0566554938515018
2011-12-21 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.556264772605658 0.452399932493417 0.303754309254817 -0.0575721987219799
2011-12-22 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.554160778825413 0.446169467445731 0.293007952757111 -0.0532483156533017
2011-12-23 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.552044220528797 0.439922845471756 0.282248708770518 -0.0443143873516274
2011-12-26 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.549915088977837 0.433660718716531 0.271480031415777 -0.0318233246443407
2011-12-27 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.547773375859234 0.427383747473141 0.260705467978785 -0.0171029027304963
2011-12-28 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.545619073293182 0.421092600100058 0.249928659115008 -0.00159313146186135
2011-12-29 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.543452173842356 0.414787952931291 0.239153338879862 0.0133037693672891
2011-12-30 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.541272670521084 0.408470490179254 0.228383334572329 0.0263433931383072
2012-01-04 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.54 6.34 9.3622225828712e-16 0.539080556804705 0.402140903830287 0.217622566378745 0.0365232348957791
2012-01-05 6.34 2 0 0 0 0 0 0 0 0 0 0 0.39 -2.56410256410297 NA 0 NA NA -0.0256410256410274 NA 0 0.694530662770906 -5.55111512312578e-14 NA 6.34 6.34 9.3622225828712e-16 0.536875826639112 0.395799893532742 0.206875046803477 0.0431334032200696
