Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD 3components 6components 9components 100components
2011-12-16 5.08 1 0.0262626262626262 -0.0323809523809524 -0.0712979890310785 -0.100884955752212 -0.124137931034483 -0.121107266435986 -0.122625215889465 -0.121107266435986 -0.118055555555555 -0.150501672240803 0.267001581294542 -58.1821873288358 39.1978948552661 -60 -0.0922181229294313 0.929405852052162 -0.0159469145526309 -53.4653465346535 -0.0154566302092642 0.511923157779384 -4.25499868595852 25.5402268388226 5.53578274199196 5.531 0.325523509988995 0.558882911363125 0.415824145383488 0.236525546219561 -0.00406473978018784
2011-12-19 4.96 1 -0.0236220472440946 0.00202020202020203 -0.0552380952380952 -0.093235831809872 -0.12212389380531 -0.144827586206897 -0.141868512110727 -0.143350604490501 -0.141868512110727 -0.138888888888889 0.270787182630646 -58.5468232439556 41.6213894559845 -60 -0.00923182161610171 -0.0958282233199118 0.0744946119990257 -66.1691542288557 -0.0169412514883243 0.542121331340093 -4.6317594834084 23.8422789551608 5.39519488391389 5.451 0.35951974138348 0.580276089241163 0.435189091325763 0.253829610352114 -0.00951387478139365
2011-12-20 4.92 1 -0.00806451612903225 -0.031496062992126 -0.0060606060606061 -0.0628571428571428 -0.10054844606947 -0.129203539823009 -0.151724137931034 -0.14878892733564 -0.150259067357513 -0.14878892733564 0.260730955299886 -59.0677678188602 43.8717772995087 -60 0.0705531947506223 -0.400636945625375 -0.0369519608119852 -61.3636363636364 -0.0153272996048166 0.538483863024888 -5.00361021497121 23.286543551331 5.28834811177456 5.365 0.374618324283382 0.585849410740453 0.43874074754784 0.255408031625814 -0.028924004029852
2011-12-21 4.76 1 -0.0325203252032521 -0.0403225806451614 -0.0629921259842521 -0.0383838383838384 -0.0933333333333334 -0.129798903107861 -0.157522123893805 -0.179310344827586 -0.176470588235294 -0.177892918825561 0.261393029921322 -60.7588986740771 46.1218701882301 -60 0.0784155952728159 0.247519450894685 -0.212051604300715 -79.5454545454546 -0.0184533042590776 0.557559325113363 -5.39251828913976 21.1617508246285 5.19257760271317 5.262 0.386200868863744 0.616374868063958 0.467251067019001 0.282034653367185 -0.0203187961124958
2011-12-22 4.63 1 -0.0273109243697479 -0.0589430894308943 -0.0665322580645161 -0.0885826771653544 -0.0646464646464647 -0.118095238095238 -0.153564899451554 -0.180530973451328 -0.201724137931034 -0.198961937716263 0.261293527784085 -62.5639031177498 48.479617612317 -80 0.0363891862822544 0.130581883406531 -0.166224039882403 -78.9473684210527 -0.0200637806428359 0.57502979582117 -5.80318849380377 19.5971201214596 5.07145587395348 5.147 0.38603540424854 0.641518777663128 0.49038632533051 0.303377560664587 -0.0130192653440457
2011-12-23 4.69 1 0.0129589632829374 -0.014705882352941 -0.0467479674796747 -0.0544354838709676 -0.0767716535433071 -0.0525252525252525 -0.106666666666667 -0.142595978062157 -0.169911504424779 -0.191379310344827 0.255486847228079 -63.6701627438307 50.668954506112 -80 0.103374319468633 0.16958447252942 -0.0349913861664107 -69.0322580645161 -0.0140596453836043 0.58000654497968 -6.17901954921433 22.4471574866653 4.93901911176744 5.036 0.333406658601774 0.626084718796817 0.472950059554723 0.284242017028805 -0.0415087991575007
2011-12-26 4.66 1 -0.00639658848614078 0.00647948164146883 -0.0210084033613445 -0.0528455284552846 -0.0604838709677419 -0.0826771653543307 -0.0585858585858586 -0.112380952380952 -0.148080438756856 -0.175221238938053 0.251523500997502 -64.7654068030273 52.1200956779424 -80 0.155560041694241 0.013484756737397 -0.101356588681608 -71.7948717948718 -0.0126663623113382 0.593060621139657 -6.51198395581843 22.0267370639858 4.84631337823721 4.937 0.272194783197621 0.629932087363693 0.474801622386127 0.284489016597685 -0.0455946249321533
2011-12-27 4.68 1 0.0042918454935621 -0.00213219616204707 0.0107991360691144 -0.0168067226890757 -0.0487804878048781 -0.0564516129032259 -0.078740157480315 -0.0545454545454547 -0.108571428571429 -0.144424131627057 0.243557536640538 -65.5287334263373 53.4675839089277 -80 0.179062966919957 -0.606778259643739 -0.0569540920381994 -70.7006369426752 -0.00958305180135636 0.591171229040289 -6.78248844210135 23.0613089411153 4.8 4.858 0.207192878470494 0.623068272359101 0.465948358915095 0.274127459243793 -0.0553501383518347
2011-12-28 4.61 1 -0.0149572649572648 -0.0107296137339056 -0.0170575692963753 -0.0043196544276457 -0.0315126050420167 -0.0630081300813007 -0.0705645161290321 -0.09251968503937 -0.0686868686868687 -0.121904761904762 0.241160569737642 -66.7616265860509 54.8504245875467 -80 0.181760153665858 -0.395887802697893 -0.0552568112347163 -71.7791411042945 -0.010560181466067 0.608922955819909 -7.00892474525696 21.9629161075081 4.749 4.794 0.167743189959467 0.635546019484869 0.476442970562638 0.283211513119765 -0.0411980078377767
2011-12-29 4.45 1 -0.03470715835141 -0.0491452991452991 -0.0450643776824035 -0.0511727078891259 -0.038876889848812 -0.0651260504201679 -0.0955284552845528 -0.102822580645161 -0.124015748031496 -0.101010101010101 0.236077671899239 -68.821140770132 56.232508569557 -100 0.15696229491629 -4.63535499557887 -0.205637925769581 -76.271186440678 -0.0149505408997657 0.523999049249907 -7.23427011864771 19.6581682940942 4.72 4.744 0.189220623729139 0.668265957912884 0.507186042176778 0.312643140646447 -0.00303802596403524
