Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD 3components 6components 9components 100components
2011-12-16 11.22 2 0.0265324794144557 0.00808625336927227 -0.0192307692307692 -0.0459183673469387 -0.0393835616438355 -0.0319240724762726 -0.0226480836236934 -0.0157894736842105 -0.0217959895379251 -0.0442930153321975 0.370994217219411 3.85063314940642 19.3228197959534 25 0.200711024464059 0.000115538717275765 0.115808285259143 0.666666666666711 -0.00233851865308638 0.311998594275345 0.338599012460256 45.6159623104118 11.9188 11.41 0.254340104759137 -0.107506630867241 -0.0689259207954174 -0.0778256874884167 0.0217995816557304
2011-12-19 11.42 1 0.017825311942959 0.0448307410795974 0.0260557053009882 -0.00174825174825166 -0.0289115646258503 -0.0222602739726028 -0.0146678170836928 -0.005226480836237 0.00175438596491229 -0.0043591979075851 0.37235177313231 2.53609350756809 19.2979612794143 25 0.421182965737244 -0.263307207404388 0.257922396564008 -4.92957746478875 0.00132763236437642 0.312627386489971 0.224164771921747 49.7941948777049 11.879248 11.405 0.253519668314358 -0.124608396902614 -0.0891069741104227 -0.0974243643912334 0.00134870464614867
2011-12-20 11.59 1 0.0148861646234677 0.0329768270944741 0.0603842634949681 0.0413297394429468 0.0131118881118881 -0.0144557823129252 -0.0077054794520548 0 0.00958188153310102 0.0166666666666666 0.372183789337145 3.75379974226882 18.2212678884733 25 0.678996087224138 0.0838716741416863 0.265081469424606 5.19031141868514 0.00379282004784756 0.296951960153273 0.164868117018468 53.0930409370085 11.84127808 11.424 0.260136716191911 -0.138796905318764 -0.106395451560376 -0.114118920227595 -0.0176776398692402
2011-12-21 11.13 1 -0.0396893874029335 -0.0253940455341506 -0.00802139037433158 0.0182982616651419 0 -0.027097902097902 -0.0535714285714285 -0.0470890410958903 -0.0396893874029335 -0.0304878048780487 0.395599232955921 1.9651707401976 18.0272994942173 25 0.415182482284905 -2.26574596808463 0.0662354879707815 -28.4210526315789 -0.00411303585229445 0.350335940178934 0.0784774113116542 44.5609389071211 11.8048269568 11.389 0.274891897944547 -0.0976891526605197 -0.0684078087280588 -0.0755256623763332 0.0169361761378446
2011-12-22 11.14 1 0.000898472596585709 -0.0388265746333045 -0.0245183887915936 -0.00713012477718356 0.019213174748399 0.000898472596585709 -0.0262237762237761 -0.052721088435374 -0.0462328767123287 -0.0388265746333045 0.392342144887641 -0.597959144636769 18.2312233868642 25 0.166197772869167 -0.251511791763376 0.100945918729342 -22.5563909774436 -0.0032018524979526 0.35843894261453 -0.0192643966451681 44.76873161768 11.77 11.344 0.275164597206028 -0.0979567383074982 -0.0718150953024543 -0.0783155005821508 0.00838115073635315
2011-12-23 10.92 1 -0.0197486535008977 -0.018867924528302 -0.0578084555651424 -0.0437828371278459 -0.0267379679144386 -0.000914913083257085 -0.018867924528302 -0.0454545454545454 -0.0714285714285714 -0.065068493150685 0.387174848824238 -5.36882961955881 18.4717487077326 -50 0.0848899885477182 -0.474225591955057 -0.0764987937669028 -21.0727969348659 -0.00621036177121535 0.350100863636039 -0.150122967647312 41.117429551097 11.7364 11.268 0.276999799438355 -0.0773588626653536 -0.0543759532714465 -0.0602469457622377 0.018798459742527
2011-12-26 10.94 1 0.00183150183150182 -0.0179533213644525 -0.0170709793351304 -0.0560828300258844 -0.0420315236427321 -0.0249554367201427 0.000914913083257085 -0.0170709793351304 -0.0437062937062938 -0.0697278911564626 0.378805216765363 -10.3909434814606 18.8542513747947 -85 0.0677282652911068 -0.137319357952533 -0.109727969310968 -17.96875 -0.0047482047525395 0.35185769326767 -0.291989036440097 41.5838716498708 11.687416 11.186 0.233056979203704 -0.078516047190107 -0.0587103369505888 -0.0639398306546224 0.00551358568073379
2011-12-27 10.74 1 -0.0182815356489945 -0.0164835164835164 -0.0359066427289049 -0.0350404312668464 -0.0733390854184641 -0.0595446584938704 -0.0427807486631017 -0.0173833485818847 -0.0350404312668464 -0.0611888111888111 0.382461986996409 -15.5257150530857 19.9315681439634 -90 -0.0367494118504648 1.0980747479191 -0.102462418865422 -27.6119402985075 -0.00720881037007677 0.363829282139346 -0.461424272952607 38.3152314533429 11.64137104 11.116 0.252595416515115 -0.0593717657280739 -0.0427611443306226 -0.0473369417896174 0.0105822992061131
2011-12-28 10.66 1 -0.00744878957169459 -0.0255941499085922 -0.0238095238095238 -0.0430879712746859 -0.0422282120395329 -0.080241587575496 -0.0665499124343257 -0.0499108734402852 -0.0247026532479414 -0.0422282120395329 0.388714702210951 -19.8868513839953 21.3611204321398 -95 -0.0513071443494421 -0.173875729034283 -0.0103319210446296 -35.0943396226415 -0.0072524429521891 0.375965892086844 -0.650149874708617 37.0603676463103 11.5692613568 11.069 0.290572232366106 -0.051180691795111 -0.0377824643676106 -0.0416922674068454 0.00280944839444075
2011-12-29 11.03 1 0.0347091932457786 0.0270018621973929 0.00822669104204743 0.01007326007326 -0.00987432675044897 -0.0089847259658582 -0.0483175150992236 -0.0341506129597199 -0.0169340463458112 0.00914913083257085 0.398092223481598 -20.063933998737 21.7201030934289 -95 0.181548953336538 0.831495193937255 0.173364791872576 -22.184300341297 0.00037694544744139 0.368972300489979 -0.786651787771151 45.8874916289388 11.47833522112 11.079 0.286955281068903 -0.0845659760727697 -0.0743968544934392 -0.0776282755941549 -0.0483022760903151
