Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD
2010-08-17 4.5 0 -0.00299986263553664 0.00722741628261447 0.0554609549810721 0.0280826487064434 0.0394602198573859 -0.0143726372321832 0.00934654904414889 0.0297977706022485 0.0285714285714285 0.0337413165729408 0.161117128963314 22.4329057083414 16.7519660812867 70 0.823293882817444 -0.906757289247019 0.170165207084032 12.0001396379885 0.00435223865336202 0.347171947057881 0.612180891267637 57.3733382338107 4.598578464 4.421978 0.0937960051032736
2010-08-18 4.3875 0 -0.0249999999999999 -0.0279248660696482 -0.0179532691244508 0.0290744311065454 0.00238058248878237 0.0134737143609513 -0.0390133213013786 -0.0158871146819549 0.00405282633719239 0.00285714285714289 0.159876619751649 20.9888403456357 16.3413035190097 65 0.635941524713449 -0.182000926419209 0.0127565133059082 3.09612943652696 -0.000984532010885606 0.337922478880844 0.683069371165715 52.4291835571322 4.58517692544 4.423228 0.0931816566116362
2010-08-19 4.42708 0 0.00902108262108259 -0.0162044444444445 -0.0191556959725625 -0.00909414442745837 0.038357796572801 0.0114231405411827 0.0226163444724969 -0.0303441810750785 -0.00700935103502887 0.0131104698395117 0.158873289769388 19.6802367374398 15.2523807526789 60 0.490121610578321 4.66153093361874 0.19225532906847 3.98013118512385 0.000834670649472248 0.350907433029914 0.733439333023254 53.9332849872845 4.5723114484224 4.428957 0.0912727255171737
2010-08-20 4.4375 0 0.00235369588984158 0.0113960113960114 -0.0138888888888888 -0.0168470867655987 -0.0067618533879773 0.0408017750507794 0.013803723029965 0.0250232723593666 -0.028061906159514 -0.00467215302590884 0.157718769071575 18.6627155936854 14.6369499720436 50 0.594622772587137 0.524262892356425 0.232939541793117 -3.20858360285433 0.00111085705681213 0.363980110645684 0.770390339842118 54.3425688339627 4.5599605904855 4.426874 0.0907641722267106
2010-08-23 4.47917 0 0.00939042253521127 0.0117662206239779 0.0208934472934472 -0.0046288888888889 -0.00761486549360368 0.0025650724867996 0.050575343493904 0.0233237683569867 0.0346486739952461 -0.018934996780284 0.157613856995034 18.6234288676735 14.1449152853528 50 0.630990772277717 -0.328178536528224 0.348178170558004 11.5798370279184 0.00261623259833924 0.369781795815561 0.810265980762693 56.0251730188115 4.54810376686608 4.418229 0.0794986187790566
2010-08-24 4.875 0 0.0883712830725336 0.0985915492957747 0.101177299709967 0.111111111111111 0.0833333333333333 0.0800834821448353 0.0911630343061658 0.143416034562828 0.113756202765314 0.126081904845502 0.177605724352531 23.4200170731462 15.9601580670947 100 1.37069361832368 1.98468905398872 0.431973897200976 34.1885017231005 0.0182080599572837 0.399286236117411 0.989611691486575 68.0647393964478 4.26354 4.472812 0.159093080916662
2010-08-25 4.66979 0 -0.042094358974359 0.0425569915854946 0.052347042253521 0.0548239471615601 0.0643396011396011 0.0377311111111112 0.0346180603251549 0.0452312258405312 0.0952846695469023 0.0668733493561917 0.181065315470208 25.1672086861564 17.6457406501407 95 1.11273653266743 0.172656830935843 0.211569355648491 18.04532986863 0.0072439837878941 0.397832590016817 1.17025124408698 59.0401282928493 4.26354 4.502083 0.166287327575562
2010-08-26 4.98958 0 0.0684805954871632 0.0235035897435898 0.113951915198575 0.124412394366197 0.127058919197304 0.137226210826211 0.108795555555556 0.105469321197995 0.116809282607868 0.170290415945435 0.19662922150805 30.1444699442558 19.9765129087842 45 1.23634771552079 0.867237094487166 0.281805230379069 28.0531015509075 0.0183779131877612 0.456116204729086 1.45095435326664 66.4953763173741 4.2896652 4.574687 0.204640723602773
2010-08-27 5.02917 0 0.00793453557213231 0.0769584927801892 0.0316246153846154 0.122790606295363 0.133334084507042 0.136001608283564 0.146249572649573 0.117593333333333 0.114240706850942 0.125670645588008 0.201706419971761 34.9944908944185 22.4076308304221 50 1.19190779631205 -0.283242448817069 0.225616832333164 25.3856727436022 0.0164791172576469 0.461619793947933 1.78745256792958 67.2891570456799 4.336410288 4.630833 0.245059497857153
2010-08-30 5.05417 0 0.00497099919072141 0.0129449773327615 0.0823120525762402 0.0367528205128205 0.128371997490607 0.138967887323944 0.141648671359 0.151947578347578 0.123148888888889 0.119779596502967 0.196525247116635 39.6766911924199 24.665097471943 50 1.08527329501016 -0.197633945802958 0.149419958259568 44.9033185100769 0.0143867321545695 0.457024158437218 2.14341425763067 67.8078201816411 4.40283106496 4.684896 0.274209146747515
2010-08-31 5.24479 2 0.0377153914490411 0.0428738738201335 0.0511485936692067 0.123131875309168 0.075854358974359 0.170928989076101 0.181924507042253 0.184706397896582 0.195393732193732 0.165508888888889 0.20778487232259 44.6025423754961 27.3260631800173 60 1.09324288800313 0.959136124997285 0.18107561855835 49.3777350351962 0.0186283065717462 0.500962458506568 2.54971391320778 71.5163549172665 4.4639381797632 4.759375 0.316322523779133
2010-09-01 5.10417 0 -0.0268113689966615 0.00989282117538592 0.014912997572164 0.0229658608540197 0.0930191721683415 0.0470092307692307 0.139534779881094 0.150235492957747 0.152942797509871 0.16334358974359 0.210428095728119 46.5698666434895 29.7021151858386 60 0.940068782303964 0.00730279215822183 0.121739725207414 47.1107449688125 0.0103665473774902 0.515654812454447 2.91100309848062 65.5199767703266 4.55400236178688 4.831042 0.30363912040447
2010-09-02 5.17708 0 0.0142843988346784 -0.0129099544500352 0.0243185330133335 0.0294104196119838 0.0375783132047187 0.108632293957544 0.0619651282051283 0.155812349162903 0.166665915492958 0.169411892263072 0.212659660318968 48.6199026290539 31.9084491912441 60 0.904259502299256 -0.00434436765377211 0.184236037315303 42.9112400263745 0.0110788840060699 0.528234104657329 3.24098258735197 67.0620496534015 4.63506012560819 4.906042 0.284815230351188
2010-09-03 5.17604 2 -0.000200885441213883 0.0140806438657022 -0.0131082464693534 0.0241127623328856 0.0292036260456499 0.0373698788274766 0.108409585870028 0.0617517948717949 0.155580163289181 0.166431549295775 0.216815398867613 50.4661149092128 34.1515314743229 60 0.888259545258756 0.0606028149281435 0.135352101582381 41.1920513330681 0.00902801683383648 0.547801165227816 3.52479654755196 67.016008432446 4.70801211304737 4.979896 0.242418513236923
2010-09-06 5.10625 0 -0.0134832806547091 -0.0136814575011396 0.000407509937952799 -0.026414784958025 0.010304362536282 0.0153265847048321 0.0233827296085041 0.0934645883433731 0.0474358974358975 0.139999151628538 0.219855013234212 51.1268817705168 35.2192847730934 60 0.782710692301666 -0.0138440441137848 0.150902877001545 36.4208173882745 0.00493505365410093 0.561724581957403 3.73316717520644 63.8481701228071 4.77366890174264 5.042604 0.168264505281945
2010-09-07 5.28646 1 0.0352920440636475 0.02133291087395 0.0211277399615226 0.0357139358602867 0.00794502735095204 0.0459600686166077 0.0511595352712277 0.0594999979958233 0.132055188777225 0.0844020512820514 0.222975369431768 53.6162877116326 36.6164112216422 60 0.855152252114259 -0.621441235671514 0.221929566615689 51.8946128801348 0.0104545064558367 0.544652403329639 3.93182730368689 68.0481809436436 4.83276001156837 5.08375 0.172967950917054
2010-09-08 5.25521 1 -0.00591132818559115 0.0291720930232557 0.0152954768510289 0.0150915187711991 0.0295914908790265 0.00198673350124601 0.0397770553819914 0.044945786282826 0.0532369457950368 0.125363239032162 0.213372843043785 56.0139628399229 37.9137429238661 60 0.823600279748857 -0.541710256912995 0.249763281885568 48.0367760085849 0.00747890015739525 0.540197316989387 4.09372426453928 66.6031709544319 4.88594201041153 5.142292 0.101666776371526
2010-09-09 5.11979 1 -0.0257687133340057 -0.031527714198159 0.00265165238678078 -0.0108673812412579 -0.0110660835837962 0.0030602428994333 -0.0238331753988243 0.0129833385105764 0.0180188778665267 0.0260963848660609 0.219039782826372 56.0839311354485 37.9531456509759 60 0.755269652089383 -0.953060370844253 0.0833570590086126 36.9014846264096 0.00143387952259508 0.514792442777795 4.17119693704005 60.597940672576 4.93380580937038 5.155313 0.0872513109802815
2010-09-13 5.35417 1 0.0457792214133783 0.0188308364461172 0.012808193006284 0.048552264381885 0.0344143399200934 0.0342065411390204 0.0489795598500833 0.0208549818009873 0.0593569270523151 0.0646229894793773 0.231221226910202 56.5307631650614 38.4962331407745 100 0.861245438507899 -4.2148180904312 0.0123926176577646 42.8572827992908 0.00949666895728294 0.503578204915621 4.25557721948837 66.2670128272091 4.97688322843334 5.187813 0.0952101018274846
2010-09-14 5.49583 1 0.0264578823608514 0.0734483250289562 0.0457869428624165 0.0396049530309508 0.0762947368421052 0.0617827528380768 0.0615694561412996 0.0767333376435346 0.0478646428169669 0.0873852680064184 0.233083996416616 58.1451561259998 39.200048438815 85 0.877724526955781 -5.88428614033505 0.0830080149489753 34.731942556322 0.0125805259397499 0.51696443834289 4.3728651045858 69.1555713137788 5.04078164102134 5.231979 0.124316950077882
2010-09-15 5.29479 1 -0.036580461913851 -0.0110904211110219 0.0341810894587473 0.0075315734290351 0.00157572364115111 0.0369233782129743 0.0229422492870996 0.0227367550820152 0.0373459347944916 0.00953327015952965 0.231315853815429 56.9126163767505 39.6007081646375 85 0.775870200352831 -1.47517484112076 -0.101177965994126 35.0469910055402 0.0036421645118225 0.477227230993662 4.43107944003572 61.1524378300901 5.11528101127835 5.236979 0.125885060754289
2010-09-16 5.13542 1 -0.0300993995984732 -0.0655788115716825 -0.0408560056927592 0.00305285958994417 -0.0227945220076838 -0.0285711042928538 0.00571260709914312 -0.0078476982403537 -0.00804700719324414 0.00612244498126047 0.234287578542899 52.65205357357 38.2561636332988 85 0.625739048838443 -0.691679720616997 -0.177155281704946 8.98638240187318 -0.00249266532641308 0.48531892830292 4.38969393724014 55.6540146078513 5.13542 5.240104 0.12256598242942
