Index X300070.SZ.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2019-08-12 6.12 0 0.0149253731343284 0.00657894736842102 0.00492610837438434 0.00492610837438434 -0.0301109350237717 -0.0437500000000001 -0.065648854961832 -0.0727272727272726 -0.0796992481203008 -0.0555555555555556 0.165731097708056 -69.4971219229596 35.6468700054597 -95 0.117628399834288 -0.133780846637751 -0.166336539240379 -24.1379310344828 -0.00420856220928316 0.227394039703294 -4.41491345438811 30.6638305576367 6.6345777792 6.292 0.241835573157558
2019-08-13 6.07 0 -0.00816993464052285 0.00663349917081257 -0.0016447368421052 -0.00328407224958938 -0.00328407224958938 -0.0380348652931853 -0.0515625 -0.0732824427480915 -0.0803030303030302 -0.087218045112782 0.159607447871766 -70.335422047644 36.4370847001876 -85 0.131751608205278 2.19011588282686 -0.0997298957421256 -40 -0.00492881174223583 0.180834187849699 -4.46065244375069 29.5004836068596 6.586211556864 6.234 0.214434657232039
2019-08-14 6.13 0 0.00988467874794052 0.00163398692810457 0.0165837479270314 0.00822368421052633 0.00656814449917897 0.00656814449917897 -0.028526148969889 -0.0421875 -0.0641221374045802 -0.0712121212121212 0.16249263016664 -70.5321508870638 35.6902814410793 -85 0.269535427118377 -0.375809444160223 -0.217960823789013 -41.2844036697248 -0.00223544983493104 0.19987035927919 -4.46432335174597 32.7954244473596 6.54171463231488 6.187 0.172758662751121
2019-08-15 6.13 0 0 0.00988467874794052 0.00163398692810457 0.0165837479270314 0.00822368421052633 0.00656814449917897 0.00656814449917897 -0.028526148969889 -0.0421875 -0.0641221374045802 0.164457442297594 -69.9210110419704 35.6266906189272 -60 0.186920353706391 -0.664163424646503 -0.0156521572627803 -37.8640776699029 -0.00182900441039812 0.212743476688848 -4.43159812243166 32.7954244473596 6.50077746172969 6.145 0.116642854712818
2019-08-16 6.13 0 0 0 0.00988467874794052 0.00163398692810457 0.0165837479270314 0.00822368421052633 0.00656814449917897 0.00656814449917897 -0.028526148969889 -0.0421875 0.161996196419195 -68.847193569447 35.415661769419 -60 0.252858703024775 -0.882424021768665 0.0850957874143678 -35.3535353535354 -0.0014964581539621 0.218293626442563 -4.36794991282856 32.7954244473596 6.46311526479132 6.118 0.0748034461475909
2019-08-19 6.45 0 0.0522022838499185 0.0522022838499185 0.0522022838499185 0.0626029654036244 0.053921568627451 0.0696517412935322 0.0608552631578947 0.059113300492611 0.059113300492611 0.0221870047543582 0.177567896674967 -63.7624917433629 33.0469967272761 -60 0.566510011642372 -43.37122817476 0.192473948916424 -17.5438596491228 0.00826694948310711 0.265572421393166 -4.19677881141081 48.7506408984074 6.03 6.132 0.116313751933677
2019-08-20 6.5 2 0.00775193798449614 0.0603588907014683 0.0603588907014683 0.0603588907014683 0.0708401976935749 0.0620915032679739 0.0779436152570481 0.069078947368421 0.0673234811165846 0.0673234811165846 0.175598761198183 -56.7655132446441 30.774320504664 -60 0.704611535710945 -0.347925613664443 0.193842321840711 -8.77192982456138 0.0081733110288142 0.261206112320008 -3.9449336257695 50.719365018771 6.03 6.173 0.162825741890594
2019-08-21 6.54 2 0.00615384615384618 0.0139534883720931 0.0668841761827079 0.0668841761827079 0.0668841761827079 0.0774299835255354 0.0686274509803921 0.0845771144278606 0.075657894736842 0.0738916256157636 0.182341706826885 -49.2488003237001 29.3212600761536 -60 0.773793775920657 1.22155242217891 0.124928229654185 -0.884955752212371 0.00780613559700183 0.297054691933039 -3.63669081343865 52.2980913420128 6.0512 6.218 0.196117878384971
2019-08-22 6.6 2 0.00917431192660545 0.0153846153846153 0.0232558139534882 0.0766721044045677 0.0766721044045677 0.0766721044045677 0.087314662273476 0.0784313725490196 0.0945273631840795 0.0855263157894737 0.179317299196393 -41.1515284428573 27.9719896782512 -60 0.805760184743733 -0.121458508300022 0.154162058028747 19.2307692307692 0.00805489492965704 0.298048453798579 -3.28602037409303 54.6451823154011 6.090128 6.27 0.22261077142752
2019-08-23 6.6 2 0 0.00917431192660545 0.0153846153846153 0.0232558139534882 0.0766721044045677 0.0766721044045677 0.0766721044045677 0.087314662273476 0.0784313725490196 0.0945273631840795 0.173651777825222 -33.224025166582 26.7190957373418 -60 0.811544576711594 -0.327582237096434 0.12613259293261 30.5263157894737 0.0065903685788103 0.294395437440187 -2.91979748323755 54.6451823154011 6.12672032 6.327 0.227256585285346
2019-08-26 6.62 2 0.00303030303030316 0.00303030303030316 0.0122324159021407 0.0184615384615385 0.0263565891472868 0.0799347471451877 0.0799347471451877 0.0799347471451877 0.0906095551894563 0.0816993464052287 0.184105222266278 -26.0051516897639 26.3477519496544 35 0.842964059935941 0.914011891648412 0.0577448487630443 70.6666666666668 0.00594308393362719 0.33557563087623 -2.55153032937575 55.4917903845737 6.1611171008 6.377 0.231615102175043
2019-08-27 6.65 0 0.00453172205438079 0.00757575757575779 0.00757575757575779 0.0168195718654436 0.0230769230769232 0.0310077519379846 0.0848287112561175 0.0848287112561175 0.0848287112561175 0.0955518945634266 0.182383420675829 -19.0647954089288 26.0029327182304 35 0.850705953120309 0.227176285860476 0.0245185126243095 71.7948717948719 0.00568647268285511 0.345167509109043 -2.18819341987001 56.7945766906451 6.213827732736 6.435 0.218441449058247
2019-08-28 6.53 0 -0.0180451127819549 -0.0135951661631419 -0.0106060606060605 -0.0106060606060605 -0.00152905198776754 0.00461538461538469 0.0124031007751939 0.0652528548123981 0.0652528548123981 0.0652528548123981 0.180070319198984 -14.1070948077425 25.1333731755291 35 0.747718049590775 -0.289778018638996 -0.0838355026580317 50.561797752809 0.00137163896198057 0.337853251459034 -1.87164304349619 50.4352399000656 6.26232151411712 6.475 0.191325783823184
2019-08-29 6.47 0 -0.00918836140888213 -0.0270676691729325 -0.0226586102719034 -0.0196969696969697 -0.0196969696969697 -0.0107033639143731 -0.00461538461538469 0.00310077519379837 0.0554649265905383 0.0554649265905383 0.177208153541914 -10.7790029679854 23.9305007410203 35 0.68786378267205 -0.3984486801562 -0.17248878788904 48.8888888888888 -0.00054836110544901 0.33228101534706 -1.61151224891044 47.5673118252676 6.30693579298775 6.509 0.148656950355134
2019-08-30 6.36 0 -0.017001545595054 -0.0260336906584993 -0.043609022556391 -0.0392749244712991 -0.0363636363636363 -0.0363636363636363 -0.0275229357798165 -0.0215384615384615 -0.013953488372093 0.0375203915171289 0.176693285431777 -9.49286275310251 22.2501154092428 35 0.590500665946045 -0.00218518544285196 -0.301554997577663 26.0869565217392 -0.00353984919446809 0.330278753826668 -1.42383328356961 42.7660099224341 6.34798092954873 6.532 0.0895420447486976
2019-09-02 6.48 0 0.0188679245283019 0.00154559505409591 -0.007656967840735 -0.0255639097744361 -0.0211480362537764 -0.0181818181818181 -0.0181818181818181 -0.00917431192660545 -0.00307692307692298 0.00465116279069777 0.175500907900936 -7.42241210860312 20.6897576011636 35 0.634899876328692 -1.12537626771869 -0.161878331351419 41.4141414141414 0.000534291482399178 0.295890273938563 -1.25859094533299 48.8335035735823 6.36 6.535 0.0869546497383038
2019-09-03 6.48 0 0 0.0188679245283019 0.00154559505409591 -0.007656967840735 -0.0255639097744361 -0.0211480362537764 -0.0181818181818181 -0.0181818181818181 -0.00917431192660545 -0.00307692307692298 0.167965128765155 -5.74719139952162 19.2408539222331 35 0.638989982596681 2.03839931365273 -0.106471881495315 37.6344086021506 0.000437147576508418 0.287558170062365 -1.11320332382855 48.8335035735823 6.3968 6.533 0.0880719402912565
2019-09-04 6.82 0 0.0524691358024691 0.0524691358024691 0.0723270440251573 0.054095826893354 0.0444104134762635 0.025563909774436 0.0302114803625377 0.0333333333333334 0.0333333333333334 0.0428134556574924 0.197396190996215 -2.21028707525418 20.4373162108035 70 0.928221723481889 -2.7937825559894 -0.0557653952046306 54.3307086614173 0.00989750907213764 0.362111486914899 -0.901820642686267 62.0526586719263 6.430656 6.561 0.12661841186108
2019-09-05 6.87 0 0.00733137829912023 0.0601851851851851 0.0601851851851851 0.0801886792452831 0.0618238021638331 0.0520673813169985 0.0330827067669173 0.0377643504531722 0.040909090909091 0.040909090909091 0.1990107487822 1.01307699766321 21.5483169073331 70 0.991301017706961 0.0968110155617112 -0.189166902296611 56.0606060606061 0.00943093984067993 0.366854246344357 -0.646468692377006 63.5442829171887 6.4935904 6.588 0.160194326435808
2019-09-06 6.92 0 0.00727802037845704 0.0146627565982405 0.0679012345679011 0.0679012345679011 0.0880503144654088 0.0695517774343122 0.0597243491577335 0.0406015037593985 0.0453172205438066 0.0484848484848486 0.194795695297757 4.65490114419388 22.4357591332529 70 0.925797289014938 0.0791174562277419 -0.102824868112811 44.7619047619047 0.00903949993845759 0.37003888302767 -0.36396688852323 65.024831225617 6.55023136 6.62 0.191717384593979
2019-09-09 7.31 2 0.0563583815028901 0.0640465793304221 0.0718475073313782 0.128086419753086 0.128086419753086 0.14937106918239 0.129829984544049 0.119448698315467 0.0992481203007518 0.104229607250755 0.213738859919346 10.9696109932832 24.4239639448554 85 1.1030035275158 -0.00161513183940754 0.0340523806349723 58.273381294964 0.0176429329501726 0.374995845374608 0.0139111514627209 73.9213687789271 6.601208224 6.689 0.290457493543471
2019-09-10 7.38 1 0.00957592339261293 0.0664739884393064 0.0742358078602621 0.0821114369501466 0.138888888888889 0.138888888888889 0.160377358490566 0.14064914992272 0.130168453292496 0.109774436090226 0.211328941353678 18.1491433801476 26.3599463896782 90 1.09099756524331 -0.0780549357909023 0.128871139711442 59.1549295774648 0.0161762039397072 0.374672626196302 0.445915851294428 75.1435038925048 6.69466323712 6.762 0.36239327930977
2019-09-11 7.3 1 -0.0108401084010841 -0.00136798905608748 0.0549132947976878 0.0625909752547307 0.0703812316715542 0.126543209876543 0.126543209876543 0.147798742138365 0.128284389489954 0.11791730474732 0.212662588399844 23.4008427940374 28.3574777477371 95 1.0152956840867 0.253652423958779 -0.0447576050582281 48.6111111111111 0.0112641471504724 0.384532783836868 0.867604572437208 71.045720638997 6.7962103839232 6.839 0.388485663971157
2019-09-12 7.34 1 0.0054794520547945 -0.00542005420054203 0.00410396716826278 0.0606936416184971 0.0684133915574963 0.0762463343108504 0.132716049382716 0.132716049382716 0.154088050314465 0.134466769706337 0.204615260656998 28.1078461325188 30.2123282945061 95 0.950748121963515 -0.29464265032944 -0.0729834950476418 50 0.0102123844058037 0.381781779380308 1.26669237198176 71.8716750917963 6.91041672249549 6.926 0.39404455472841
2019-09-16 7.3 1 -0.00544959128065392 0 -0.0108401084010841 -0.00136798905608748 0.0549132947976878 0.0625909752547307 0.0703812316715542 0.126543209876543 0.126543209876543 0.147798742138365 0.20071417061007 31.825667313089 31.5394581309826 90 0.892724339581922 -0.284330148667094 -0.120319829281405 45.3333333333333 0.00736475246281141 0.382210679458836 1.61759485749563 69.7295497317941 7.00635004689621 7.02 0.354118624192515
2019-09-17 7.1 1 -0.0273972602739726 -0.0326975476839237 -0.0273972602739726 -0.037940379403794 -0.0287277701778386 0.0260115606936415 0.0334788937409025 0.0410557184750733 0.095679012345679 0.095679012345679 0.202091729852207 32.7593508499037 31.5384418754832 85 0.750766148853319 0.282240306991471 -0.245629643870934 26.9461077844311 0.00104438651066886 0.383347994234227 1.87016625604694 60.0864176437905 7.08693403939282 7.082 0.2990652102803
2019-09-18 7.1 1 0 -0.0273972602739726 -0.0326975476839237 -0.0273972602739726 -0.037940379403794 -0.0287277701778386 0.0260115606936415 0.0334788937409025 0.0410557184750733 0.095679012345679 0.203370892005621 32.8184226080269 31.015675485542 40 0.69309195605558 0.885631952001375 -0.217498634241508 36.7741935483871 0.000854498054183613 0.397277308266309 2.04349995186612 60.0864176437905 7.1 7.144 0.211985324439636
2019-09-19 7.29 1 0.0267605633802817 0.0267605633802817 -0.00136986301369857 -0.00681198910081737 -0.00136986301369857 -0.0121951219512195 -0.00273597811217507 0.0534682080924855 0.0611353711790392 0.0689149560117301 0.217415828290934 34.57476459755 30.9068221210226 40 0.721642128072419 -0.868364748456885 -0.0234079734703249 48.8095238095238 0.0055646917498378 0.353938742864251 2.19629097475446 65.3638622658021 7.1 7.191 0.182175129416114
2019-09-20 7.41 1 0.0164609053497942 0.0436619718309861 0.0436619718309861 0.015068493150685 0.0095367847411445 0.015068493150685 0.00406504065040658 0.0136798905608755 0.0708092485549132 0.0786026200873362 0.224743269127296 37.4503834776508 31.5460294966644 70 0.843029353958753 2.13872314894727 0.00357529443337061 62.1301775147929 0.00754582149528441 0.368643942218419 2.34966092087544 68.2217507089065 7.1656 7.245 0.154362488246911
2019-09-23 7.21 1 -0.0269905533063428 -0.0109739368998628 0.0154929577464789 0.0154929577464789 -0.0123287671232877 -0.0177111716621253 -0.0123287671232877 -0.0230352303523035 -0.0136798905608755 0.0419075144508672 0.228690178475346 38.2601707330254 31.6804239278064 70 0.728350479387043 0.720275508399444 -0.113957875983087 41.2429378531073 0.00126648062226128 0.376056727249017 2.44467753648429 59.4215385990493 7.21 7.274 0.106270096138723
2019-09-24 7.06 1 -0.0208044382801665 -0.0472334682861 -0.0315500685871056 -0.0056338028169014 -0.0056338028169014 -0.0328767123287671 -0.0381471389645777 -0.0328767123287671 -0.0433604336043361 -0.0341997264021888 0.223783737155679 35.6832285823704 31.117402083608 70 0.596608504858769 -1.01926304395335 -0.25232917125889 30.2083333333333 -0.00274641372363469 0.33583798057436 2.45892190753691 53.8147105726168 7.55 7.249 0.124672905369745
2019-09-25 6.84 2 -0.0311614730878187 -0.0513176144244105 -0.076923076923077 -0.0617283950617284 -0.0366197183098591 -0.0366197183098591 -0.0630136986301369 -0.0681198910081744 -0.0630136986301369 -0.073170731707317 0.224227755930273 29.730943492365 29.4520649542138 70 0.447845008733992 -8.28578770482744 -0.388269321939091 1.11111111111109 -0.00791278815348632 0.333906215817932 2.36675325539025 46.8346844717116 7.55 7.195 0.170244921608057
2019-09-26 6.71 0 -0.0190058479532164 -0.0495750708215297 -0.0693481276005548 -0.0944669365721997 -0.0795610425240055 -0.0549295774647887 -0.0549295774647887 -0.0808219178082191 -0.0858310626702997 -0.0808219178082191 0.229640059078111 22.1407754854091 27.611528989369 70 0.330139407646738 1.3836387232361 -0.438887020980469 -8.51063829787234 -0.0099297081170736 0.34839327879427 2.1777028865147 43.2637221080067 7.5216 7.136 0.223666418281035
