Index X600879.SS.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2007-03-21 6.99667 1 0.019427887046084 0.0334815361890695 0.0830758513931888 0.10010534591195 0.111169872329342 0.0937988046905656 0.111169872329342 0.10648503241172 0.0537153614457833 0.0627858545751163 0.345769747204868 14.8344811577771 14.120524956784 -10 0.923055981767566 -0.404286233404941 0.21630693001383 52.2443527624874 0.0126048720015013 0.432318551246799 0.471434383526054 63.8532982743938 6.06547 6.540334 0.258348820576625
2007-03-22 6.78 1 -0.0309675888672754 -0.0121413366397944 0.00147710487444619 0.0495356037151704 0.0660377358490567 0.0767596205613443 0.0599264930033909 0.0767596205613443 0.0722198588401997 0.0210843373493976 0.34535762240452 17.3223556374594 14.3977257659026 75 0.848563630769649 -0.645572649285811 0.0165505897974119 25.2831598430946 0.00468260638899645 0.436835865118371 0.662591889232611 57.6535114706645 6.1263418 6.554334 0.267964238459787
2007-03-23 6.57667 0 -0.0299896755162242 -0.0600285564418502 -0.041766897409858 -0.0285568685376661 0.0180603715170278 0.0340676100628929 0.044467948931737 0.0281396414071695 0.044467948931737 0.0400643331915305 0.343069935089911 17.1425298570357 13.4939206657886 75 0.607654549064221 0.733388421393812 -0.0349434568324205 6.83472452288582 -0.00162144486649822 0.434575090161857 0.781729005108529 52.5017628140626 6.204234456 6.579668 0.255378027237183
2007-03-26 6.69667 0 0.0182463161447968 -0.0122905604719764 -0.0428775403156073 -0.0242826732795888 -0.0108316100443131 0.0366362229102168 0.052935534591195 0.0635256413310528 0.0468994023452827 0.0635256413310528 0.329517082583489 17.2102092027817 12.6546730728257 75 0.695297639383441 0.289597472402009 0.0599973115427046 7.50002678580993 0.0019908753173736 0.423714015327719 0.876636107888583 55.0543525156511 6.27589569952 6.619668 0.236775334479286
2007-03-27 6.63 0 -0.00995569439736466 0.00810896700001673 -0.0221238938053098 -0.0524063590250791 -0.0339966168026309 -0.0206794682422452 0.0263157894736843 0.0424528301886791 0.0529375050621996 0.0364767918307494 0.320742290970383 16.7453599745128 12.1331455217661 75 0.679987043008618 -0.00305752087744815 -0.0682085188997933 2.44772299349126 -0.000181228267124268 0.419203377965327 0.933285895573145 53.3392720605619 6.3418240435584 6.643001 0.223481887033876
2007-03-28 6.87 0 0.0361990950226245 0.0258830134977535 0.04460159928961 0.0132743362831858 -0.0181043267725932 0.000971831457907468 0.014771048744461 0.063467492260062 0.0801886792452831 0.0910528898608312 0.33021355590107 18.3381972032909 11.5080599911821 75 0.716725019173135 -1.11339257177205 0.112639750694384 11.0047846889952 0.00643337596737551 0.447905846878973 1.0184823648958 58.367250449235 6.40247812007373 6.700334 0.196697748967518
2007-03-29 6.59667 0 -0.0397860262008735 -0.00502714932126702 -0.0149327949562993 0.00304105269079935 -0.0270398230088497 -0.0571700537541431 -0.0388528600548131 -0.025602658788774 0.021156346749226 0.0372122641509434 0.335198301908136 17.9809377892662 10.8224406556422 75 0.690634093121842 8.25111023420448 -0.077531113068232 13.3554180958244 -0.00197015169957885 0.459340745445984 1.04909469297479 51.5538524344016 6.45827987046783 6.724001 0.162456067391225
2007-03-30 6.55667 0 -0.00606366545544934 -0.0456084425036389 -0.0110603318250376 -0.0209059129388188 -0.00304105269079935 -0.0329395280235988 -0.0628870591295573 -0.0446809347649028 -0.0315110782865582 0.0149643962848298 0.325303423200412 16.6519248954616 10.1538402851403 65 0.527329586161517 -0.524547154473079 -0.183608165068462 12.621359223301 -0.00271442692791894 0.449918436904543 1.03189407381499 50.6225390975423 6.5096174808304 6.733668 0.147156904606387
2007-04-02 6.60667 0 0.00762582225428443 0.0015159163638625 -0.0383304221251819 -0.00351885369532423 -0.0134395154606692 0.00456157903619925 -0.0255648967551623 -0.0557408024102894 -0.0373958413772907 -0.0241255539143278 0.313496035828954 15.0524099088675 9.62916893085593 65 0.496173270110902 -4.13872052025607 -0.0896112259651052 10.4477611940298 -0.000834381622063779 0.413305862637136 0.995298792141644 51.7947973730669 6.55667 6.717335 0.151671135483614
2007-04-03 6.94667 0 0.0514631425513912 0.0594814135834196 0.0530570727351831 0.0111601164483262 0.047763197586727 0.0373319873907478 0.0562594747797898 0.0245825958702064 -0.00714625671926783 0.0121427936584719 0.316103461841172 16.6712163288091 9.89827290335286 30 0.803511688548186 -0.336720161612659 0.0972536524367783 28.8888888888889 0.00867425913674621 0.411145582903567 1.0277239659245 58.9342919055869 6.6001364 6.725669 0.162488511282764
2007-04-04 7.01 0 0.00911659831257272 0.0610489096625078 0.0691402800506964 0.0626573710675236 0.0203784570596797 0.057315233785822 0.0467889264365722 0.0658889681252062 0.0339233038348081 0.00190519204135686 0.309715357423945 19.8799737939924 10.4934735647096 30 0.904956361313235 0.0797404997560218 0.181176627849297 28.8888888888889 0.00875468444144194 0.409323979409773 1.11388916849874 60.1191152209198 6.640125488 6.727002 0.164994091934631
2007-04-05 7.23 0 0.0313837375178319 0.0407864487589018 0.0943485901369374 0.102693897969549 0.0960075310724957 0.052401746724891 0.0904977375565612 0.0796410753404304 0.0993405477240001 0.0663716814159292 0.313783546179378 23.4574892479497 11.8306149155939 80 1.03755871251041 -0.312044338745788 0.234183401771104 32.4894514767933 0.0128690577280583 0.424063589637814 1.27782039818933 64.0043896044813 6.67691544896 6.772002 0.229723421473156
2007-04-06 7.22667 0 -0.000460580912863051 0.0309087018544936 0.0403070823862368 0.0938445540643016 0.102186018207413 0.0955027309233296 0.0519170305676857 0.0899954751131222 0.0791438132683857 0.098834212450982 0.310894007166565 26.986351275148 13.0722461699865 80 0.982220959202827 -0.00176708905205536 0.244826979992504 22.1326690350066 0.0104454870660726 0.421178909355088 1.47694513389491 63.9029088298988 6.741890904064 6.837002 0.258472877012485
2007-04-09 7.27333 0 0.0064566390882661 0.00599308437067769 0.037564907275321 0.0470239697581718 0.10090711356856 0.109302435535112 0.102575996677111 0.0587088791848616 0.0970331825037707 0.0861114553949947 0.309401578083239 29.5978855184556 14.7382611465598 90 1.02677259817999 -1.19262074580902 0.0698304923091707 20.3306457211429 0.00972024197919868 0.43957470506041 1.69410396086571 64.7463661034547 6.8003688136576 6.894668 0.286494023819773
2007-04-10 7.28333 0 0.00137488605631808 0.00784040228763727 0.00737621023513135 0.0389914407988587 0.0484635084148233 0.102420735408307 0.110827599985968 0.104091913040974 0.0601644832605532 0.0985414781297136 0.315872893934436 31.8682625056607 15.1358117983876 90 0.882181263188011 7.47904654487299 0.135915857343867 15.1405995816872 0.00820290453867493 0.471228054867089 1.90867623808146 64.9354692960654 6.88632495601869 6.960001 0.293831853331497
2007-04-11 7.65 0 0.0503437301344303 0.0517878330833332 0.0585788475189817 0.058091286307054 0.0912981455064195 0.101247072338257 0.157920707406303 0.166750804905539 0.159676018354715 0.11353711790393 0.344262687224834 35.806843779802 16.4624977289117 100 1.03931707545822 0.798714414270128 0.230151762816892 42.5777655971654 0.0158648728288123 0.516512093798215 2.18820776816428 71.0644327707766 6.96196636129645 7.038001 0.362735419691666
2007-04-12 7.95333 0 0.0396509803921568 0.0919908887830154 0.0934922518296297 0.100552536645509 0.100045643153527 0.134569186875892 0.144912598410461 0.203833398671343 0.213013618193382 0.205658309419753 0.355624638137346 40.9326749607482 18.2563681089789 90 1.16451217219232 -0.00437788364672775 0.297878055966831 64.2302595972603 0.0201896196585113 0.535857310820841 2.55384701025081 74.9631626026065 7.07555727071494 7.173667 0.427290475413259
2007-04-13 8.24 0 0.0360440218122471 0.0771241830065359 0.131350632197086 0.1329061104061 0.140220876281884 0.13969571230982 0.17546362339515 0.186179853080685 0.247224395951364 0.256735507506097 0.385937163984678 44.6520813399158 20.7956436227124 95 1.20369919693324 1.24245685770427 0.242165961874959 66.8111117364144 0.0230722382319178 0.614797691599857 3.00702849657661 77.9824942795045 7.23200090740055 7.342 0.484907222901683
2007-04-16 8.18 0 -0.00728155339805836 0.0285000119446823 0.069281045751634 0.123112642156816 0.124656794068192 0.131918297085656 0.131396957123098 0.166904422253923 0.177542621140777 0.238142664912883 0.386941652271487 46.8153158355097 23.1535423140363 95 1.06962440647661 0.165937090638478 0.12540851426133 67.2941666811385 0.0175533670264676 0.632899460830828 3.46673060691545 75.9188508102887 7.48424014406845 7.499333 0.474951716330782
2007-04-17 8.33 0 0.0183374083129584 0.0109223300970873 0.0473600366135944 0.0888888888888888 0.143707617257491 0.145280084912963 0.152674745076224 0.152143845089903 0.18830242510699 0.199135700990547 0.380731534252095 49.504144262936 25.3430196702656 60 0.989922438994013 -0.231042969865012 0.239976663183513 65.9642527967036 0.0176959199876477 0.631309165985253 3.92660726699745 77.5204362649606 7.69107631813613 7.637666 0.497038259207031
2007-04-18 8.16667 0 -0.0196074429771909 -0.00162958435207827 -0.00889927184466022 0.0268239844191049 0.0675385620915032 0.121282435369536 0.12282407095512 0.130073740740895 0.129553250345781 0.165002853067047 0.384250710376945 50.7946236282578 26.6084035710306 60 0.88193456191507 0.0853631539196524 0.249135290917178 74.6438963163 0.0109134903576771 0.645034091566488 4.3162124534579 71.9120973620052 7.86068198087163 7.753333 0.468510091864507
