Index X002372.SZ.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2010-05-28 3.62558 1 0.0062279012194919 0.0780278071813412 0.0606041990282031 0.058467700733656 0.0989003661404912 0.148167501132149 0.153210979993002 0.152576749331612 0.166666666666667 0.0616787947114892 0.192290801131944 -38.9093130484665 32.2408165088641 -60 0.79630437309622 -0.159367043840742 0.232630427864614 15.2202750245116 0.0127217791690399 0.484870762686045 -7.17247712252592 50.7615797864957 3.1800137969792 3.328976 0.191096095384262
2010-05-31 3.43049 1 -0.0538093215430359 -0.0479165394628018 0.0200198622723866 0.00353380665280056 0.0015122718819609 0.0397692829950778 0.0863853868784656 0.0911574795635994 0.0905573764238006 0.103889124866458 0.192490743908234 -33.4915856499961 31.0023071477079 -55 0.647411733905066 0.76848879972165 0.00851580461650214 6.43833009856528 0.000625215403207983 0.458464416473191 -6.69608278189688 43.7778800383477 3.21773109322086 3.361261 0.176242167387818
2010-06-01 3.27166 0 -0.0462995082335177 -0.0976174846507317 -0.0919975354829399 -0.0272065557392454 -0.0429293150909342 -0.0448572537960069 -0.00837152348391168 0.036086277713913 0.0406374248544801 0.0400651061949433 0.195635690771932 -31.01013441988 30.8797258341307 -40 0.343185176772014 -0.109495669937461 -0.0128336777808869 -1.81769674162592 -0.00790655253074214 0.451422402872337 -6.32634338532218 39.0656382677875 3.25243100576319 3.373864 0.163127410681208
2010-06-02 3.34072 0 0.0211085503994914 -0.0261682733370451 -0.0785694978458619 -0.0728309196978191 -0.00667229629277233 -0.0227269403026553 -0.0246955749990512 0.012560316190199 0.0579565571252587 0.062603772384618 0.190417427145365 -28.6781163270058 30.7659003286661 -40 0.400904917281379 0.108936307057182 0.161083396370882 -4.86878927463498 -0.00263107927069967 0.425889846896255 -5.99722124763064 41.989508567996 3.27166 3.393546 0.142920429003927
2010-06-03 3.29928 2 -0.0124045116022894 0.00844219753886422 -0.0382481802891131 -0.0899993932005362 -0.0843319993117114 -0.0189940413182841 -0.0348495353102759 -0.0367937500547396 0 0.0448331227376801 0.182982610920696 -27.0078351431034 30.3659428331493 -40 0.464417218106721 0.126173691920823 -0.0427356270565552 -8.16054408330571 -0.00440806696735235 0.41620366038531 -5.71691447809129 40.7266565804605 3.29928 3.407703 0.122519610498347
2010-06-04 3.30791 0 0.00261572221818107 -0.00982123614071218 0.0110800022007178 -0.0357325046859194 -0.0876190843947726 -0.0819368661778337 -0.0164280022359924 -0.0323249697958993 -0.034274270066067 0.00261572221818107 0.177311710140646 -25.5375567968294 30.3656019666391 40 0.390267231918036 0.864060474693826 0.122596203160101 17.9012290502793 -0.00313101438816445 0.38279034422668 -5.46535642047886 41.1237816463658 3.29928 3.408566 0.12169869114607
2010-06-07 3.41668 2 0.0328817894078133 0.0355835212531219 0.0227376134485979 0.0443261219075333 -0.00402566397220216 -0.0576183672681336 -0.0517493075484161 0.015913605061906 -0.000506083237528654 -0.00251947998867263 0.180431587987743 -22.7407058808208 29.5174432433025 40 0.537127020773159 -0.280884519210921 0.259399978784378 22.7863105596328 0.00341676812019514 0.386026862788164 -5.18174419273993 46.0316202340174 3.30791 3.407703 0.121597318414328
2010-06-08 3.47193 1 0.0161706686022689 0.0495841785296456 0.0523295991852768 0.0392759644627505 0.0612135735375925 0.0120799069520681 -0.0423794261883615 -0.0364154598489095 0.0323416072978984 0.015656401660421 0.176175760274333 -18.8797346210637 28.2287395112848 40 0.722545294410713 -0.101556549622394 0.295359677229344 26.3891235268091 0.00573565911693582 0.378076559089713 -4.85516594625086 48.3852182853814 3.3353956 3.413055 0.123287017992794
2010-06-09 3.522 1 0.0144213737028107 0.0308252455600173 0.0647206242007792 0.0675056375936567 0.0542637515266169 0.0765177310600735 0.0266754895073298 -0.0285692220279238 -0.0225192471011395 0.0472293914057016 0.171483920254738 -15.6884976173536 26.5340049547546 40 0.829297152511189 -0.0834941875388432 0.20021719201232 28.4755063276297 0.00731487995073125 0.376252238754972 -4.48430445051291 50.4923664583734 3.360682352 3.428939 0.1263389122295
2010-06-10 3.53235 1 0.00293867120954006 0.0174024245880533 0.0338545020312115 0.0678494880453218 0.0706426856768749 0.0573618860604899 0.0796812627228991 0.0296925512098856 -0.0257145063686361 -0.019646752554716 0.165154354522256 -12.5961265932384 24.9269456746943 40 0.819202555001812 0.479684936248741 0.103193378806399 20.3006732921635 0.00651920563415104 0.359212856778866 -4.09011026821059 50.9382398418027 3.38394616384 3.42186 0.117142084097333
