signals,Delt.Cl.SSE.k.10,myATR.SSE,myMACD.SSE,mySAR.SSE,runMean.Cl.SSE,mySMI.SSE,myADX.SSE,myAroon.SSE,myVolat.SSE,runSD.Cl.SSE
2,0.0359136308206101,102.423677511199,-0.0893412787380113,2683.45234614851,2853.2304444,34.6165366618312,15.942733700168,50,0.277367126296364,122.408629168375
0,0.0607096177621946,106.251621474684,0.102036448086038,2720.08421113366,2869.7202393,34.1875713746621,15.7829067993802,50,0.288839268142095,112.608834012161
0,0.0217179798582867,107.245140583636,0.203648068217895,2753.05288962029,2875.66604,31.7150009974162,15.6344961057915,50,0.303173614646143,106.255954841801
0,0.0370423425547131,104.467777756233,0.262365791879488,2782.72470025827,2885.7800293,28.4609106721013,15.4966861760306,50,0.307490771625279,95.121024303745
0,-0.00779009902453953,106.675506273645,0.26459517652877,2785.305908,2883.5932129,23.7523879242905,15.8422709402621,50,0.346678384261012,97.3541155037329
0,0.00293197531341871,106.86804818267,0.261473969991277,2785.305908,2884.4235108,20.1639778178043,16.0618468173191,50,0.364664174072052,96.8983319642954
0,-0.0029255600241852,104.323256669622,0.286206090344514,2811.7524168,2883.5736084,18.4182319296167,15.6913278311804,50,0.359051214192947,96.7340279263487
0,-0.0217149980094423,100.967228907507,0.343901411759546,2835.55427472,2877.074292,18.19266548052,15.1309181312106,50,0.362453184488006,90.550150333969
0,-0.0201983430758448,98.7986363426847,0.423779568867953,2856.975946848,2871.0178711,18.7335381322944,14.1959235397863,50,0.366176454665112,83.2601140789214
0,-0.028180320584918,95.5907468896358,0.52164900825509,2876.2554517632,2862.4493653,19.9755593563287,13.3277142763209,50,0.36180995417352,66.6139768026234
0,0.069631125826551,91.1885653260904,0.629719812052219,2893.60700618688,2881.7496582,21.6686465883379,12.4205954411522,50,0.311969581791877,65.3769079050725
0,0.00876790904553126,91.5313149456554,0.704747993916349,2906.333984,2884.2757568,21.7525504675014,12.3673593443299,45,0.300625268084165,65.8342871236393
0,0.0552368842513293,88.5280667352514,0.778455287892505,2906.333984,2899.7265625,22.6388722891589,12.0136820345485,40,0.277603129364818,61.0845730449805
0,0.0349476156068007,87.9672066827334,0.833965031722826,2920.6776852,2909.6220703,24.3887964730172,11.3380004215201,35,0.282414933543162,56.6639356026034
0,0.0822660040112191,94.9081999911096,0.919126016170576,2930.480957,2932.535669,27.7773196610457,11.1140706141826,-20,0.276784829743216,46.1634436529312
0,0.0676085155623096,90.5730474917446,1.02562510208251,2942.4099609,2951.7376709,32.0677336658441,10.9061357930836,-20,0.252518386110106,43.3255309407192
0,0.055508604013214,86.7293288137629,1.15082388031524,2953.14606441,2967.8162598,36.8060922027298,11.0343536846618,60,0.248761998708974,49.9201098944155
0,0.0489103403614415,83.5657488270655,1.28557361010888,2965.6937320008,2982.1372803,40.667232029697,11.6682913290933,65,0.244170940878232,57.2387583178722
0,0.0464193869400036,83.1089040537037,1.41754785927894,2984.47128240069,2995.774878,43.3571444257219,11.4208662744135,65,0.245769458432133,61.6098335876466
0,0.0568195786477599,81.0087005498677,1.56306039973694,3000.61997574459,3012.5645752,46.5652613634206,11.6637584166985,75,0.241740938608329,71.3454693838875
0,0.0586995205159191,78.16985708202,1.7137606510839,3020.22941242546,3029.9677735,49.8234614581104,12.1503996866863,80,0.242623626727543,79.1922884888806
0,0.0917596131305467,81.7473065761614,1.87327509670622,3042.69602828887,3056.6361817,53.1877383019875,11.7685963049409,85,0.272149692898587,77.8237319730669
0,0.0832873522855571,83.1017121778642,2.03777557144119,3070.2232288311,3081.2200928,54.9030412054144,12.484648069558,90,0.290355239761871,79.7956845045587
0,0.086505238122931,81.1200818080167,2.18445197808299,3114.99406970826,3106.5702881,55.5712160165172,12.8460028747613,90,0.282341146554561,65.589418954947
0,0.079004036002492,80.2866580360155,2.34206780699921,3149.91532559244,3130.3855957,57.9299635778727,13.6133433985607,90,0.235714175740018,71.3999886007299
0,0.0854509680905529,77.4843918905858,2.51180084072315,3177.1539051821,3156.2959961,61.2992936089156,14.7080384619446,100,0.235332158065269,78.4714413626045
0,0.0765891442872426,74.9204258269726,2.67367084284385,3204.8556593784,3179.712207,64.3438443013866,15.8723538658412,100,0.236207770881649,80.5838394556737
0,0.0807217924734478,74.3753981964745,2.82911618160007,3231.71165468002,3204.5036865,66.709699826123,17.1330086999982,65,0.240981961404999,81.6280513323886
0,0.0810917009676975,73.3749512538692,2.96735913878702,3258.36887584961,3229.4335937,68.6919985794375,18.375057767734,70,0.229985610733298,75.2602309764776
0,0.0884263930494276,73.5574498785928,3.11739441189804,3281.12544939473,3257.0474853,71.0387322551829,20.1197927078411,75,0.227568483573877,82.1374705230037
0,0.09731826326369,74.9654208158362,3.28091470551041,3319.01007134841,3287.5939941,73.5324727212772,22.0894565369313,80,0.241201380781982,89.7354059661178
0,0.1015456099833,74.5206077575622,3.46021265658074,3361.63381490995,3319.8145996,75.8559710119953,24.286118628156,85,0.202340319429275,101.145077248147
0,0.104296504663334,72.3966469891649,3.64777485308988,3410.55284874237,3353.163794,78.0794927543815,26.547651558502,90,0.175870234898756,110.860779965054
0,0.104989313526183,71.4893913470816,3.81481631302255,3457.03034940027,3386.592212,79.0135685469918,28.8318528040161,95,0.174503503064193,104.388882097108
0,0.105714345027806,72.0221489651473,3.98726320952271,3499.76059244016,3420.9768067,80.4816607808563,31.1411388445024,100,0.175524070319957,111.719670821802
0,0.0973995489280168,74.9055591819225,4.15061294931964,3540.69148057529,3453.0339112,81.8116480809753,33.424265865208,100,0.205635231244189,116.275021291914
0,0.0974783262008587,73.814945168928,4.28914355843865,3576.85792228216,3485.1193116,82.9144011725166,35.5497158430964,90,0.209281737794221,110.905780885566
0,0.0391294805843847,87.0073102282903,4.31888164486078,3623.866943,3498.1069336,79.5777825437082,33.8343860748709,90,0.299882214270519,95.8982796756501
0,0.0784150680840683,90.9671327119839,4.33130641070008,3623.866943,3524.1688477,78.4814216993873,32.2415798615188,90,0.303794104229663,76.6890476198002
0,0.0917742360131621,93.5181863754136,4.37950541911499,3449.016113,3555.3624512,79.3903907601018,31.8743677808123,90,0.305047360079543,83.2559633329727
0,0.0802025626512854,92.0707377771698,4.4404917384539,3449.016113,3582.9865478,79.8799586807152,31.9267432314676,95,0.299019560319553,88.0007587922808
0,0.0711642099016059,93.7269747930862,4.5054156229023,3461.55098604,3607.8600341,80.4942897499869,31.4771902167504,100,0.311942694545138,95.2891391638741
0,0.0713769077560744,90.7521093078657,4.57530954758281,3480.0127510776,3633.0634276,81.6972741918645,31.1886626996153,95,0.313244091570035,105.494152203738
0,0.068670128452357,90.1503264287325,4.62280617328367,3504.38612555139,3657.2234129,82.0029378313846,31.0760745597914,100,0.316766939736238,103.936427598333
0,0.0680759285588799,90.273168683823,4.67801785952015,3534.23982259625,3681.7065184,82.9360868263745,31.3682762818899,100,0.322966604123481,116.146538225785
0,0.0936193323808825,92.6423807778357,4.77022989860094,3572.2930556447,3715.5206053,84.097188935161,32.4080125223445,100,0.307701095192958,140.272118367326
0,0.11092055396022,96.0132793651331,4.89481242618309,3627.23200339444,3755.5895018,85.5898990793355,33.6583015776703,95,0.325164073348459,162.938673123737
2,0.174161208680906,94.9166799819093,5.03520453666208,3689.30992189133,3815.6579833,86.6581275710605,35.1131748116876,100,0.244714400740682,147.336788948103
0,0.122056072854748,95.3035605546301,5.15292824893783,3758.21896497089,3859.405371,86.9000398515017,35.7883248696053,95,0.246996810331468,135.445013259376
0,0.0904113209798842,98.572457300728,5.24740117384746,3814.72438029613,3892.9559814,87.2216293552072,36.659009397248,100,0.267421885962748,136.119945199883
0,0.0480162508652775,104.280346779247,5.2485930515385,3868.06470923691,3910.8205811,84.4512013555209,36.7046525883878,95,0.277895383800261,121.963106348511
0,0.0646598923851887,106.987320437873,5.214904541392,3899.177979,3935.0289796,82.4352194053863,36.0782235530477,60,0.277232826579127,108.438483977922
0,0.0701098506266795,105.151643406596,5.17417207490793,3935.6275882,3961.5519777,81.9006584565419,36.0578103570278,60,0.280288572460341,99.1802610718802
0,0.0719150752138731,101.421660663268,5.11127904984454,3964.78727556,3988.5910891,81.4784309566627,36.0388552464379,60,0.274032737304119,70.9170519647962
0,0.0601241272743382,107.780179044463,5.04262452772731,3988.115025448,4011.6864016,81.8100783827989,34.5789535023248,85,0.284917679165559,52.9369071168393
1,0.0405993605001078,104.681936612716,4.97718215190652,4009.08124336944,4027.7231936,82.1592810253775,33.6711716997334,90,0.282102238493527,56.3574029196899
1,0.0400250741165407,103.028141783236,4.93040582016008,4039.69291688077,4043.7855959,83.0228815343311,33.1359248553769,95,0.262010426377958,72.3440677467068
1,0.0250467594529489,104.169215513005,4.87663411594825,4074.98815897177,4053.9287844,82.7239908864577,32.8919048390376,100,0.271701742961286,79.9740015943077
1,0.0393114269281478,102.386272119219,4.82086758184878,4112.34016597968,4069.7385744,82.6896242649091,32.6653148238655,95,0.265810020434956,88.1037586226405
1,0.0557827182782973,102.512559610703,4.79130614788611,4139.23361102537,4092.3104494,83.2596410110072,33.1393272786039,100,0.245213868474552,108.102333560489
1,0.11175325962211,100.471588567081,4.79206148120408,4182.64258051776,4135.8850343,84.3250931454323,33.9071032388244,95,0.228636125874493,109.416983524211
