Index X600754.SS.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2007-03-21 14.92 0 0.0198222829801777 0.0514446793516561 0.0749279538904899 0.033240997229917 0.041172365666434 0.0142760027192386 0.0382741823242867 0.0536723163841808 0.0296756383712906 0.0433566433566432 0.696464202377319 -17.3439668558589 12.0590993164969 -70 0.672855142323073 0.275456111090643 0.179471872024298 24.2857142857143 0.00739949111197663 0.407575689863867 0.386314620256944 56.3776177049374 13.8 14.412 0.299176647930059
2007-03-22 14.82 0 -0.00670241286863271 0.0129870129870129 0.0443974630021142 0.0677233429394812 0.0263157894736843 0.0341939986043267 0.00747790618626776 0.0313152400835073 0.0466101694915255 0.0227743271221532 0.673145330778939 -13.3604619476886 11.4118820473602 -70 0.661790525960572 -0.236179694936193 0.0534745291992416 17.1568627450981 0.00483550857004766 0.410963188929109 0.419269867393836 55.2651744456261 13.8 14.445 0.325755532058424
2007-03-23 14.46 0 -0.0242914979757085 -0.0308310991957104 -0.0116199589883801 0.0190274841437632 0.0417867435158501 0.00138504155124664 0.00907187718073965 -0.0169952413324269 0.00626304801670163 0.021186440677966 0.679349235723301 -11.0444039840815 11.2443573631612 -70 0.556661120832483 -0.632602994464727 -0.023233758406362 16.0194174757282 -0.000460310801908008 0.432385190523683 0.431797008696104 51.3378564811973 13.856 14.475 0.310026880555004
2007-03-26 15.18 0 0.0497925311203318 0.0242914979757085 0.0174262734584449 0.0375939849624058 0.0697674418604652 0.0936599423631124 0.0512465373961219 0.0593161200279135 0.0319510537049625 0.0563674321503131 0.687967147457351 -6.31155027589429 10.5842093736062 -70 0.880855277402256 -0.829555214436967 0.122958182723562 27.0042194092827 0.00867656954759013 0.431318569340738 0.50885161889031 57.7973558471507 13.90976 14.556 0.377924154648346
2007-03-27 15.2 0 0.00131752305665356 0.0511756569847854 0.0256410256410255 0.0187667560321716 0.0389610389610389 0.0711768851303736 0.095100864553314 0.0526315789473684 0.0607117934403349 0.0333106730115567 0.68096949406754 -1.22785857811817 9.99785789696753 -70 1.00496826044302 -0.872694424452636 0.134500454585842 20.6422018348624 0.00733856109469257 0.4378494676759 0.622857756405341 57.9642758336351 13.9907744 14.605 0.428492188441698
2007-03-28 14.78 0 -0.0276315789473685 -0.0263504611330698 0.0221300138312586 -0.0026990553306343 -0.0093833780160858 0.0102529049897471 0.0415785764622973 0.0648414985590777 0.023545706371191 0.0314026517794836 0.702328815919859 1.89086749368378 9.87146748503795 30 0.785019583836655 -81.6732891946706 0.0692294999487123 6.31808278867101 0.000980353814317841 0.452012373494731 0.706758717104264 53.2051586401676 14.106712448 14.65 0.419947086613963
2007-03-29 15.11 0 0.0223274695534506 -0.00592105263157894 -0.00461133069828723 0.044951590594744 0.0195681511470984 0.0127345844504021 0.0328092959671906 0.0648343904157858 0.0886167146974062 0.0463988919667591 0.695733900497012 5.75815184575711 9.75410495967476 30 0.874399576629051 0.715602913652341 0.089429203385757 20.6971677559913 0.00486164758506924 0.462369065140981 0.801486875887168 56.2449482071432 14.21337545216 14.717 0.435865677576118
2007-03-30 15.51 0 0.0264725347452019 0.0493910690121786 0.0203947368421054 0.0217391304347827 0.0726141078838174 0.0465587044534412 0.0395442359249329 0.0601503759398496 0.0930232558139534 0.117435158501441 0.701038621890082 11.1378725610488 9.17967434437639 45 0.952011803295571 -0.159628838166815 0.212484578449031 23.8493723849373 0.00879089979600246 0.469704250237565 0.939000626159564 59.6651862371152 14.3115054159872 14.88 0.390498257216199
2007-04-02 15.66 0 0.00967117988394595 0.0363997352746526 0.0595399188092016 0.030263157894737 0.0316205533596838 0.0829875518672198 0.0566801619433199 0.049597855227882 0.0704032809295967 0.103594080338266 0.687393006040791 16.8092865796743 8.82672788532626 50 1.03250369345161 -1.23636990028719 0.234457079337086 20.6971677559913 0.0089509507210831 0.439482424249537 1.1093535215956 60.8995022591738 14.4403548743885 15.027 0.378389863618053
2007-04-03 15.96 0 0.0191570881226053 0.0290135396518376 0.056254136333554 0.0798376184032477 0.05 0.0513833992094863 0.103734439834025 0.0769230769230769 0.0697050938337802 0.0909090909090908 0.671864934180734 22.9333342031367 8.92094076672519 55 1.07800172619695 0.425266081729883 0.288540318297075 36.1419068736142 0.0108066120668144 0.440273943364885 1.31981559421557 63.3173120964766 14.6071122894619 15.16 0.450259184618519
