Index Close signals.num Delt1 Delt2 Delt3 Delt4 Delt5 Delt6 Delt7 Delt8 Delt9 Delt10 atr SMI ADX Aroon BB ChaikinVol CLV CMO EMADelt Volat MACD RSI SAR ClMean ClSD
2019-08-13 8.41 0 -0.0117508813160987 0.00839328537170259 -0.00825471698113212 -0.00237247924080664 -0.0152224824355971 -0.043230944254835 -0.0737885462555066 -0.0848748639825897 -0.0917926565874729 -0.109110169491525 0.244871339454971 -53.6402403978296 20.9092043405154 -25 0.103256371830562 -2.24456865148129 -0.113619864982424 -39.0134529147981 -0.00613785884144552 0.249643514219898 -2.07448598575108 35.2099714643787 8.88461827408839 8.703 0.350049202890743
2019-08-14 8.45 0 0.00475624256837093 -0.00705052878965928 0.0131894484412469 -0.0035377358490567 0.00237247924080664 -0.0105386416861827 -0.0386803185437997 -0.0693832599118943 -0.0805223068552775 -0.0874730021598272 0.238094815208187 -55.8042039425179 21.8112967666107 -25 0.185578697133861 0.00438506640580538 -0.21883583358702 -45.5399061032864 -0.0041571131305698 0.251222652699199 -2.24707242996932 36.5302170056073 8.79747935023425 8.622 0.296453106653387
2019-08-15 8.4 0 -0.00591715976331353 -0.00118906064209268 -0.0129259694477085 0.0071942446043165 -0.00943396226415094 -0.00355871886120984 -0.0163934426229507 -0.0443686006825937 -0.0748898678414096 -0.0859630032644177 0.23894518555046 -57.6290829098094 23.3202638463737 -60 0.137223967161104 -0.446495774445329 -0.0145453357053969 -44.4976076555024 -0.00447712160925048 0.257095340095668 -2.3934377238923 35.5549111486132 8.72428265419677 8.543 0.224897507520401
2019-08-16 8.46 0 0.00714285714285712 0.00118343195266291 0.00594530321046371 -0.00587544065804924 0.0143884892086332 -0.00235849056603765 0.00355871886121006 -0.00936768149882883 -0.0375426621160407 -0.0682819383259911 0.234734815153998 -58.1029040308613 23.8553194345525 -60 0.24217619933338 -0.935377595125132 -0.0119007292135048 -34.020618556701 -0.00236439819977637 0.264955885222228 -2.49955371906959 37.7042884604055 8.66279742952528 8.481 0.122605963240872
2019-08-19 8.81 2 0.041371158392435 0.0488095238095239 0.0426035502958582 0.0475624256837099 0.0352526439482963 0.0563549160671464 0.0389150943396226 0.0450771055753263 0.0316159250585482 0.00227531285551774 0.243682328357284 -54.4914093928513 22.9524903606131 -60 0.412252703834782 2.27641913191869 0.160717585188951 -31.979695431472 0.0055875211806257 0.259785436821093 -2.50472341550045 48.4954852126729 8.34 8.483 0.128240225965005
2019-08-20 8.71 2 -0.0113507377979568 0.0295508274231679 0.036904761904762 0.0307692307692309 0.0356718192627825 0.0235017626321976 0.0443645083932855 0.0271226415094341 0.0332147093712931 0.0199063231850118 0.236276447760335 -50.3573787443498 21.9742635355489 -60 0.454910446067084 8.53080973829335 -0.0503219757544948 -29.1005291005291 0.00250783772997433 0.201877906974387 -2.45900979603342 46.0414698397407 8.34 8.5 0.146590889515307
2019-08-21 8.72 2 0.00114810562571743 -0.0102156640181612 0.0307328605200945 0.0380952380952382 0.0319526627218936 0.0368608799048753 0.0246768507638073 0.0455635491606716 0.0283018867924529 0.0344009489916963 0.226542415777454 -46.0764182529213 21.1865370052949 -60 0.452159655373062 0.274133327727016 -0.0775361619809464 -25.6830601092896 0.00226061371101853 0.19205094962966 -2.37633693521303 46.3339258023331 8.3604 8.529 0.159335425369809
2019-08-22 8.67 0 -0.00573394495412849 -0.0045924225028704 -0.0158910329171397 0.0248226950354609 0.032142857142857 0.0260355029585799 0.0309155766944114 0.0188014101057579 0.039568345323741 0.0224056603773584 0.22250367179335 -41.7050026519008 20.815849555319 -60 0.435435219548452 -0.181030947600781 -0.0741338651501859 -23.1638418079096 0.00080705759008271 0.193608564205994 -2.27859017270767 45.0200302589407 8.379984 8.548 0.164100240368163
2019-08-23 8.68 0 0.00115340253748553 -0.00458715596330284 -0.00344431687715285 -0.0147559591373441 0.0260047281323876 0.0333333333333332 0.0272189349112426 0.0321046373365041 0.0199764982373678 0.0407673860911271 0.216610552379539 -37.2491362177646 20.3063151857957 -60 0.480066606059393 0.210300627391151 -0.16455108447353 -7.38255033557044 0.000870029398701404 0.187192542698979 -2.16949029657212 45.353791922339 8.39878464 8.582 0.150908360713823
2019-08-26 8.49 0 -0.0218894009216589 -0.0207612456747405 -0.0263761467889909 -0.0252583237657865 -0.036322360953462 0.00354609929078009 0.0107142857142857 0.00473372781065096 0.00951248513674208 -0.00235017626321965 0.218281227209572 -34.8816660904207 20.6393288917744 -60 0.34274841821156 -0.0681504673141751 -0.186580757426393 -3.49650349650343 -0.00326804884136411 0.188498059848522 -2.08903279103288 40.3426709507687 8.4168332544 8.58 0.152096460620665
