Index X000860.SZ.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2007-03-21 8.95385 2 0.0346666512592659 0.0355880941228175 0.00692058643929405 0.0201585522028227 0.0201585522028227 0.0201585522028227 0.0201585522028227 0.0201585522028227 0.0201585522028227 0.0201585522028227 0.330527203721872 42.1305946762028 32.498449254056 60 0.767810515774672 -1.62147133255396 -0.042100943505543 49.9994921950377 0.0056434964370534 0.415643339810253 3.55391948391843 66.0841102239447 8.65385 8.780768 0.0923267288612684
2007-03-22 8.76923 0 -0.0206190633079624 0.0133327940743138 0.014235237649127 -0.0138411728785883 -0.000876161569206557 -0.000876161569206557 -0.000876161569206557 -0.000876161569206557 -0.000876161569206557 -0.000876161569206557 0.334939546313167 36.8923456015038 33.8838969015418 60 0.672922441158347 2.29057607651885 -0.137836489058703 -0.900605478585759 0.000868485574323262 0.439349067469607 3.44612893837072 60.3218828380368 8.76923 8.779999 0.0923943411506712
2007-03-23 8.73077 0 -0.00438578985840266 -0.0249144222876192 0.00888852938287576 0.00978701502981094 -0.0181662582613518 -0.00525810876708466 -0.00525810876708466 -0.00525810876708466 -0.00525810876708466 -0.00525810876708466 0.331345293005083 31.3524358650735 34.324406606865 60 0.510870014899166 0.617262745907312 0.000243005460871387 -5.17185346228424 -8.68372316269051e-05 0.454902144129618 3.31613349758612 59.1645190225743 9.65385 8.775384 0.09370844883052
2007-03-26 9.11538 0 0.0440522428147805 0.0394732490766008 0.0180402843469569 0.0533323318522969 0.0542703978071164 0.0250857201334636 0.0385625025635417 0.0385625025635417 0.0385625025635417 0.0385625025635417 0.336798486361863 28.6707691820385 35.2934058864443 60 0.755701574582286 0.66819666592646 0.182017004467986 26.5055523360534 0.00793845004953807 0.469502983893759 3.2416604603741 66.1573809338657 9.65385 8.80923 0.142661551310163
2007-03-27 9.53846 1 0.0464138631631374 0.0925107407479524 0.0877192182209841 0.0652914667991982 0.102221554568198 0.103203159787882 0.0726639084782246 0.0867662004438914 0.0867662004438914 0.0867662004438914 0.346807880193159 30.0815026748381 36.8214340163521 60 1.08047748862257 0.526510639537327 0.286080741689156 44.7959435771344 0.0149339797065561 0.487946796299348 3.27407659434294 71.8649543702139 9.6169268 8.885384 0.269960697476915
2007-03-28 9.16923 2 -0.0387096030176779 0.00590759792789775 0.05022008368105 0.0456140390889508 0.0240544570212815 0.0595549957533352 0.0604986034246457 0.0311415144096416 0.0446979122516782 0.0446979122516782 0.371486603036504 30.0264482525264 37.0655872115599 60 0.915236370388333 0.665622688637996 0.221945899762374 18.9590431315694 0.00518060102942268 0.544285642738366 3.29658300931947 62.0324207539043 9.59231 8.924615 0.280737600389086
2007-03-29 8.69231 0 -0.0520130916118365 -0.0887092885014981 -0.0464127661161684 -0.00440510974404307 -0.0087715797168052 -0.0292097812672759 0.00444426469143799 0.00533879241049484 -0.0224913436441149 -0.00964005596496265 0.379017559962468 25.9508012408936 36.7564673725554 55 0.493605534189552 0.320187099872453 -0.000226082012603296 -3.32303027684717 -0.005218252178079 0.552807929369518 3.21853937209324 52.1141265342976 9.5578484 8.916154 0.286891058928879
2007-03-30 9.02308 0 0.0380531757380949 -0.0159391791895285 -0.0540317829083521 -0.0101257435235832 0.033480437578816 0.0289478095568254 0.00773186953098404 0.0426665588148627 0.0435951261544154 0.0147059650417045 0.389307734250864 23.243697168908 36.2558611885605 -5 0.603362995299626 -0.809035553598105 0.0907241147169609 8.5563133051089 0.00264928017031625 0.4931361094931 3.1336574757702 57.2226710539268 9.505916096 8.929231 0.288658366141246
2007-04-02 9.02308 0 0 0.0380531757380949 -0.0159391791895285 -0.0540317829083521 -0.0101257435235832 0.033480437578816 0.0289478095568254 0.00773186953098404 0.0426665588148627 0.0435951261544154 0.36150003894723 21.076947349085 35.7910125891368 -5 0.703176091919476 -0.63235041572354 0.0742288211320589 8.5563133051089 0.00216759286662239 0.462654613607014 3.04167049290643 57.2226710539268 9.45709973024 8.966924 0.271697959514687
2007-04-03 9.13846 0 0.0127872079157005 0.0127872079157005 0.0513269775238112 -0.00335578887212995 -0.0419354906347565 0.00253198440438029 0.0466957668109458 0.0421051791320333 0.0206179464699543 0.0559993528891765 0.366447893308142 20.0533331679511 35.989762432515 -5 0.827626108591123 0.186350156998823 0.0542369042141267 12.0822639289916 0.00409843196645478 0.476276317389384 2.96359332933595 58.9924826420694 9.4112123464256 9.015385 0.252168950298098
2007-04-04 9.00769 0 -0.0143098508939143 -0.00170562601683677 -0.00170562601683677 0.0362826452346958 -0.0176176189276527 -0.0556452509105244 -0.0118140988088263 0.0317177064565899 0.0271928094028779 0.00601305583631628 0.355108043786132 18.7035639162566 36.174315858509 -5 0.658355338112384 -0.875372012031854 -0.00276628903825792 7.3891562523014 0.000751471446387664 0.440452480738848 2.86808818659474 56.1566733802764 9.36807820564006 9.020769 0.251282355062101
