Index X000732.SZ.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2007-03-21 1.615 2 0.0487012987012987 0.0319488817891374 0.0521172638436482 0.106164383561644 0.161870503597122 0.218867924528302 0.281746031746032 0.292 0.242307692307692 0.30241935483871 0.0770281930137208 81.8950897635416 46.9330141652053 90 0.915516401122339 -0.361316031026934 0.621927629266616 63.3986928104575 0.0275167091067322 0.674596257346451 12.0483875214973 83.0669604643644 1.50298441418981 1.424 0.136194305640467
2007-03-22 1.695 1 0.0495356037151704 0.100649350649351 0.0830670926517572 0.104234527687296 0.160958904109589 0.219424460431655 0.279245283018868 0.345238095238095 0.356 0.303846153846154 0.0772404649413122 83.4773560388708 48.4591785685282 95 0.97482903587288 -0.563412680707719 0.690668060309049 64.5569620253165 0.0315201444900846 0.66329140924583 12.420090861416 85.12691609739 1.53882940164907 1.4635 0.152535059722165
2007-03-23 1.77 1 0.0442477876106195 0.0959752321981424 0.149350649350649 0.130990415335463 0.153094462540717 0.212328767123288 0.273381294964029 0.335849056603774 0.404761904761905 0.416 0.080651860302647 84.9824491781735 50.1583344615443 100 0.986299587649957 -0.217649863593369 0.71781932207104 65.2173913043478 0.0338342614210909 0.637622411306938 12.8219600686424 86.7538455412266 1.59192740508839 1.5155 0.160111940008649
2007-03-26 1.68 1 -0.0508474576271187 -0.00884955752212402 0.0402476780185759 0.0909090909090908 0.0734824281150159 0.0944625407166124 0.150684931506849 0.20863309352518 0.267924528301887 0.333333333333333 0.0813195845667437 84.009412176647 51.7361220764879 95 0.902960122321915 -0.340895405673252 0.405488536239942 44.9101796407186 0.0184375852305073 0.597355347257609 13.0853386360794 76.0090333270447 1.65963353925657 1.5575 0.139388545679574
2007-03-27 1.635 1 -0.0267857142857142 -0.076271186440678 -0.0353982300884956 0.0123839009287925 0.0616883116883116 0.0447284345047925 0.0651465798045603 0.11986301369863 0.176258992805755 0.233962264150943 0.0847967570976906 81.2998690116188 51.648412621708 85 0.814280723716445 0.419210699953826 0.26183327790261 48.4662576687117 0.0102151671366489 0.634763169282586 13.1666617609362 71.2568682980676 1.78 1.5885 0.114116168880663
2007-03-28 1.555 1 -0.0489296636085628 -0.0744047619047619 -0.121468926553672 -0.0825958702064897 -0.0371517027863777 0.0097402597402596 -0.00638977635782745 0.0130293159609121 0.0650684931506849 0.118705035971223 0.0844541315907127 76.432633240248 50.9206854877134 85 0.693778331863921 -0.63529890778898 0.0324090455566809 30.5389221556886 -0.000538438453389602 0.596357113440296 13.0154306560458 63.6393391844441 1.78 1.605 0.0920144916122818
2007-03-29 1.475 1 -0.0514469453376205 -0.0978593272171253 -0.122023809523809 -0.166666666666667 -0.129793510324484 -0.0866873065015479 -0.0422077922077921 -0.0575079872204471 -0.0390879478827361 0.0102739726027399 0.0841359793342332 69.3636529688427 49.0866081084288 80 0.56396906796548 0.544854994165899 -0.155301689999079 26.0115606936416 -0.00979453061415886 0.602453652190661 12.6142780388934 57.0692096404913 1.771 1.6065 0.0894753224824216
2007-03-30 1.465 2 -0.00677966101694916 -0.057877813504823 -0.103975535168196 -0.12797619047619 -0.172316384180791 -0.135693215339233 -0.0928792569659442 -0.0487012987012987 -0.0638977635782747 -0.0456026058631921 0.0852691236675023 61.6756003240138 46.4555386479375 75 0.495355406427007 0.38958003908807 -0.0725195645447008 23.6994219653179 -0.00924637250557528 0.613044160227688 12.0390156177655 56.2869504264443 1.75324 1.5995 0.0980206894260368
2007-04-02 1.475 2 0.006825938566553 0 -0.0514469453376205 -0.0978593272171253 -0.122023809523809 -0.166666666666667 -0.129793510324484 -0.0866873065015479 -0.0422077922077921 -0.0575079872204471 0.0873927576912521 53.9909603728938 43.8947271643652 55 0.480040878723632 -0.541422141958784 0.027622332566194 18.5185185185185 -0.00632413412882468 0.585718068422572 11.3683909476695 56.9228383723092 1.7301808 1.5905 0.105394760569753
2007-04-03 1.55 1 0.0508474576271185 0.0580204778156996 0.0508474576271185 -0.00321543408360125 -0.0519877675840978 -0.0773809523809523 -0.124293785310734 -0.0855457227138643 -0.0402476780185759 0.00649350649350655 0.087936132141877 48.3280024705131 41.94083295259 55 0.565006093977482 0.202040433986287 0.204418272099613 19.5121951219512 0.00407070073589227 0.575959527358739 10.7264885348591 61.451995005894 1.708966336 1.5915 0.10490869045667
