Index X002217.SZ.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2008-04-30 3.61667 0 0.0225131748580734 0.0585365282570456 0.0410469564516547 0.0410469564516547 0.145454660623739 0.187959033516837 0.185793442622951 0.232175770563405 0.155622230103878 0.186513130915473 0.233176327918029 0.871179021928566 37.3759926051851 95 1.01161636873497 -0.143410917039134 0.374175596874228 37.3862855231949 0.0182166136463024 0.666682755371682 -5.80643299965321 56.1291600195296 2.84832030752 3.283519 0.244544776697438
2008-05-05 3.7 0 0.0230405317598785 0.0460724221382851 0.0829257727553439 0.065033231915304 0.065033231915304 0.171846545111341 0.215330241358017 0.213114754098361 0.260565755538824 0.182248380799008 0.228161590209599 8.0521152435132 34.8543038234171 100 1.03589661091869 -0.191137939032635 0.363990345798913 36.733161464721 0.0190936896669526 0.664262631218658 -4.85619928127906 58.1257490367457 2.927192276768 3.340556 0.26986863792923
2008-05-06 3.59259 0 -0.0290297297297298 -0.00665805837966971 0.0157052224458869 0.0514887302548974 0.0341156050396221 0.0341156050396221 0.137828156622041 0.180049532919026 0.177898360655738 0.223971872348979 0.222181476623199 13.501274342814 32.671123446439 95 0.90486129892901 0.346990130809255 0.237182403920321 46.5842009230439 0.010343977049374 0.637697590386634 -3.98343896071036 54.6718883153338 3.02659640355584 3.406296 0.238384330870224
2008-05-07 3.4463 0 -0.0407199262927304 -0.0685675675675677 -0.0471068690259272 -0.0256542193472509 0.00867218666128133 -0.00799350617575356 -0.00799350617575356 0.0914958779505988 0.131998002916793 0.129934426229508 0.221787799721542 16.3742896817245 31.1244663865586 35 0.782090304297743 -0.0810959777193705 0.0215714736347032 25.0963073028452 0.00105963098717321 0.603065716248299 -3.26446128278682 50.2889678781201 3.11407203512914 3.445926 0.202866106429285
2008-05-08 3.79074 0 0.0999448684095987 0.0551551944418929 0.0245243243243243 0.048129909557687 0.071726641485536 0.109483795625565 0.0911524523109781 0.0911524523109781 0.200585289841991 0.24513539435824 0.235840099741432 22.0581145842986 29.0475110865264 50 0.8710914433051 -0.778292246589943 0.199467569337484 42.0780942775061 0.0190387650639778 0.568023600194459 -2.51292351715863 58.6868768743452 3.19105059091364 3.520556 0.173973571313449
2008-05-09 4.17037 0 0.100146673208925 0.210100687694049 0.160825476884365 0.127127027027027 0.153096633090661 0.179056499219687 0.220594906736676 0.200427740373683 0.200427740373683 0.320819912523239 0.246110806902758 29.7580297970613 28.2738840645011 55 1.12960809481859 1.53820634201222 0.345018920367033 50.449358682269 0.0337856574539682 0.503423160281354 -1.60626383673504 65.5872078599198 3.27500710818573 3.621852 0.226120826295245
2008-05-12 4.58444 0 0.0992885523346849 0.209378643747659 0.330249833154397 0.276082157997434 0.239037837837838 0.267585928492232 0.296123312148011 0.341786008013651 0.319616472897783 0.319616472897783 0.258107892123989 38.6013183055321 28.6603692908628 60 1.19378451313336 -1.06426654298749 0.464106389391209 72.2540820215809 0.0456952747050076 0.519381562360773 -0.475360739027558 71.2313647825029 3.41826517087602 3.732889 0.371426624620081
2008-05-13 5.04222 0 0.0998551622444619 0.209058189081544 0.330141344434068 0.463082146069698 0.40350554892153 0.362762162162162 0.39416092704062 0.42554791577138 0.475770267541203 0.451386989899455 0.272370185543705 47.4761239100139 29.8898525493861 65 1.20940587797624 40.4880099593687 0.56154159132008 75.878485949557 0.0555425269849084 0.549665500738212 0.909608482067155 75.9313693753217 3.62817664011833 3.889704 0.541917438139796
2008-05-14 5.33333 2 0.0577344899667209 0.163354739073911 0.278862546968255 0.406936376538618 0.547552447552448 0.484536225953978 0.441440540540541 0.474652097094841 0.507851197611562 0.560973111245745 0.285454458004869 53.9489134337531 31.6042801640506 70 1.16135777507432 0.582668402631434 0.552569311288604 78.6265625590414 0.0559410657088743 0.594816704518119 2.46623115020191 78.3532699833136 3.91098531209467 4.08137 0.677905835398005
2008-05-15 5.86667 1 0.10000131250082 0.163509327240779 0.279691739885351 0.406750480173222 0.547631860797628 0.702309723471549 0.63299179700439 0.585586486486486 0.622119242286413 0.658638296428652 0.317286996718807 60.610875546185 33.6687053097315 75 1.1309090850211 0.992077710715152 0.633920345599767 81.3235038091407 0.0639520196710463 0.673529101336278 4.20921898818088 81.939005895523 4.24834534343384 4.314333 0.848808985344236
