signals,Delt.Cl.SSE.k.10,myATR.SSE,myMACD.SSE,mySAR.SSE,runMean.Cl.SSE,mySMI.SSE,myADX.SSE,myAroon.SSE,myVolat.SSE,runSD.Cl.SSE
h,-0.00088403399322964,2.02494405433884,0.798371057680686,0.936910209492057,1.30957390528816,0.52988890079932,-0.054876901486623,-0.445917018254102,2.66183710041549,2.09743609334685
h,0.580792856650992,1.92099704818831,0.794562593322304,0.963824054687946,1.32680997581504,0.606443801316846,-0.189685577066655,-0.445917018254102,2.41785151341443,2.30736191521336
s,2.8910396627296,1.91024589141165,0.821603917509539,0.989661346075999,1.4028563511233,0.726148479407158,-0.327894065489622,-0.445917018254102,2.1100066810646,2.17047543067465
s,2.42361010839077,1.79047952561354,0.867436169473984,1.03260139692621,1.46839819168944,0.852355424303138,-0.44819292450983,-0.445917018254102,0.666043553571962,2.06261462641279
s,1.94388489220205,1.81123492034117,0.903847768779763,1.08776875860615,1.52123189803397,0.932586690979421,-0.591537129816046,-0.445917018254102,0.545192060386891,1.45067562719613
s,1.57919436525055,1.7645048904255,0.939627553387364,1.15521797781809,1.56558806889301,1.0104897716088,-0.726256202844939,-0.445917018254102,0.602055900803664,1.10868472003857
s,0.81111576199022,1.92041313101267,0.944855015043598,1.21592227510885,1.58884889261202,1.01174871609521,-0.77077876014029,-0.445917018254102,0.977166098078503,0.560041338505749
s,-0.27665186711406,2.05442312377855,0.900281200822043,1.27055614267052,1.58172638439573,0.928312220645448,-0.749662736693303,-0.445917018254102,1.29018614516152,0.794355824511123
s,-0.471130422814825,2.07292264052231,0.830845624412651,1.28511377901548,1.56884209622603,0.82692444983907,-0.684177630486929,-0.445917018254102,1.19637196528644,1.04059470646884
s,-0.456102312378597,2.06436287008384,0.767557209447025,1.32665175570074,1.55607351362538,0.759994498754347,-0.712761484184801,0.748050272234188,1.30472063331882,1.04856361288136
s,-0.922719397259759,2.15660690203759,0.678502348838181,1.76226095072561,1.52985211490393,0.644134911567057,-0.720360324505812,0.748050272234188,1.44498259043533,1.42203355043285
h,-1.4128351016854,2.13707053777021,0.558416196306276,1.76226095072561,1.48912966940364,0.484216381903002,-0.662171454781757,0.748050272234188,1.62149947358487,1.96731941604833
h,-1.82642206025519,2.11226999784071,0.426695886692908,1.73698087402049,1.43472430194269,0.329262641065313,-0.58352066948202,0.748050272234188,1.79973280085934,2.02366710846758
s,-1.61634259139175,2.00228055182213,0.305811881148467,1.71271200038357,1.38648334362597,0.207138852394234,-0.549476776333385,0.748050272234188,1.8198516982336,1.65005419268809
h,-1.62950912854337,1.95349153687586,0.181063807317333,1.68941388169213,1.33884788949173,0.0674866978539455,-0.507382400437353,0.673427316578669,1.75483578426784,1.53280414175442
b,-2.69501742878093,2.05566565038799,0.0204374682044768,1.65551434138493,1.25862655499084,-0.130934890986702,-0.387329137283151,-0.89365475218721,1.77228753043314,1.59336839322194
b,-1.4175959719568,2.18535610618974,-0.122015664946447,1.5924143325152,1.21817389830104,-0.260466016403964,-0.256778705792537,-0.968277707842728,1.71950459712701,1.31840827526138
b,-0.295347840099372,2.12928340962088,-0.225129559497349,1.53436232435505,1.21062532044598,-0.310470865546273,-0.23339421498913,-0.968277707842728,1.53736668072555,1.26973927002076
b,-0.581958797247987,2.02207820840768,-0.303619700101367,1.48095447684771,1.19492546343542,-0.344036708004941,-0.234421082555641,-0.968277707842728,1.42720796955176,1.14266206984368
b,-0.984224014369851,1.88721029730495,-0.359305467429945,1.43181925714096,1.16715543012272,-0.343680705431283,-0.220693869357784,-0.968277707842728,1.31789533020571,0.523530313251654
b,-0.0173246387430625,1.75750978634993,-0.386914122960819,1.38661485501075,1.16738852943434,-0.309468133996394,-0.247280280098946,-0.968277707842728,1.12495676673724,0.527523781069985
b,0.42463432850239,1.62456730199486,-0.394858027493853,1.34502680505095,1.17961081433279,-0.266333957939528,-0.280518309040953,-0.968277707842728,0.891875671541568,0.608067503227991
b,-0.0945366411424926,1.59428850179472,-0.407477638131817,1.30676579908794,1.177735191187,-0.259313917682801,-0.27778720009885,-0.968277707842728,0.687847120102363,0.611026774324632
b,-0.0423468954837327,1.63739872533548,-0.406635867936432,1.27326198203164,1.17727427937379,-0.196382829341669,-0.245624377372477,-0.968277707842728,0.872456747480334,0.605676724150944
b,0.522392895207007,1.60345727841076,-0.389692390879,0.866764230513306,1.19213206144401,-0.109165977875544,-0.265489332290713,-0.968277707842728,0.910705713259721,0.690927389130269
b,1.48307613536975,1.48569419286906,-0.366002985861302,0.866764230513306,1.23088515357602,-0.0229304272454001,-0.283935361857647,-0.89365475218721,0.822689729729174,-0.22085377128906
b,1.32203603960828,1.53072628616493,-0.309605167120264,0.885069118019904,1.26708612794993,0.103296259433805,-0.40611846178871,-0.819031796531692,0.474615188675681,0.0958171076829891
b,1.5356264059825,1.59376352034949,-0.204849890249329,0.91841377218656,1.31015402620774,0.263903109904678,-0.484802486673247,0.748050272234188,0.376961676252961,1.12502466512189
b,1.67733084939281,1.53256722454971,-0.075852962660291,0.976487042700275,1.3567654230087,0.404791607365207,-0.518424825997723,0.822673227889706,0.383608488370036,1.59273538738936
b,2.15124032270052,1.51534163898687,0.0831386161566665,1.05156954016629,1.41654392289907,0.536573854040518,-0.525750464850571,0.897296183545224,0.360639366556634,2.23052034869278
b,1.99303621758199,1.41695451311091,0.256028652306521,1.13891808953646,1.47269901627885,0.656101186854388,-0.505901164202025,0.971919139200742,0.375742065571232,2.69668691844956
b,1.99618101733274,1.36225207599914,0.427225443266001,1.23690454641195,1.5289186666093,0.765012104231845,-0.520492901629836,0.971919139200742,0.421847923376078,2.91249989712659
b,2.94793939254021,1.33955366051112,0.604669559355115,1.32117289932487,1.60964900414877,0.88151248840231,-0.479600296091404,1.12116505051178,0.395546854918784,2.8755610733907
b,2.68380242311809,1.30569506451196,0.780257802521038,1.42019004334089,1.68463794478977,0.996940047374996,-0.427044151917849,1.1957880061673,0.180593513534146,2.79416057200887
b,1.70560472575363,1.48139881036721,0.912109243458532,1.51988302405742,1.7329706267232,1.02396046657635,-0.468098855535232,1.27041096182281,0.288135555899911,2.2279541738548
b,2.29649338159205,1.51269652906063,1.02699147494233,1.61731877497461,1.7975166275398,1.06741245439819,-0.506221080322801,1.27041096182281,0.419257368679399,1.29023916453233
b,2.24528100594676,1.56578258420396,1.15018570005568,1.69526737570836,1.8629929875583,1.14756051732999,-0.461497479772907,1.41965687313385,0.384082882542692,1.03447016668
b,1.78203936736154,1.46702836522835,1.28085126618539,1.78095361797559,1.91709738633117,1.23716269905695,-0.384635787315225,0.971919139200742,0.351063314561794,1.32789450530948
b,1.89739781089157,1.43910739006576,1.40977871791148,1.87463654745086,1.97461295307151,1.31173860608432,-0.285009415138058,1.04654209485626,0.373830011388882,1.36796471589035
b,1.41492012750089,1.4761534978502,1.52909911200581,1.97098959702641,2.01886163524384,1.36149124308841,-0.180969101418094,1.12116505051178,0.551822391319858,1.53244196900222
b,1.69664192983402,1.45475029902786,1.64782467254879,2.05637727473244,2.07203854135722,1.41195510383322,-0.0571657240887657,1.1957880061673,0.548947458333558,1.83506503967674
b,1.68175811374238,1.46691224847386,1.75469337286626,2.14446534148682,2.12474256059631,1.45729765579667,0.0368706637491531,1.27041096182281,0.639316446046821,1.86366232238953
b,1.54285475224862,1.50375836681348,1.85597583535383,2.21053946652292,2.17422217165761,1.48906301722991,0.172100070386728,1.34503391747833,0.777254503421531,2.11981344557953
b,1.6244833686871,1.44009605093947,1.95242518207731,2.30329664618832,2.22663146457627,1.53509486657187,0.299562274828111,1.41965687313385,0.732393453499741,2.38303651622522
b,2.40545498903667,1.49601030828635,2.03520765802631,2.37011038856455,2.30090011906273,1.56733446061734,0.435581738808694,1.41965687313385,0.726271423642959,1.73432769346604
b,1.4647137616592,1.55825433563004,2.08272529344702,2.53965049948653,2.34756502135026,1.5509210720331,0.494403070000095,1.34503391747833,0.696653373710313,0.925580328444448
b,0.360046616207698,1.63048928447961,2.08280749751373,2.53965049948653,2.36006231820887,1.47581257343468,0.472946524254623,1.27041096182281,0.890581036658838,0.647335393103158
b,1.07244431409149,1.83823945256579,2.0894028452423,2.52639138623201,2.39616440287099,1.48768352862659,0.506038788131708,1.1957880061673,0.932522346981737,0.710174727476317
b,1.17451915673069,1.73544291296052,2.10278471363964,2.20552574769398,2.43581931766708,1.51415875629195,0.575581161791175,1.41965687313385,0.854814921743995,0.828856503801611
b,1.22237278555934,1.74321365013851,2.1185102495711,2.20552574769398,2.47716112143507,1.54140554446336,0.575582858114719,1.41965687313385,0.759154183370842,0.860773416166593
b,1.04972337822449,1.65398820149975,2.13806762072208,2.22315566347375,2.51347869327528,1.57166284694682,0.603382899571193,1.34503391747833,0.761930520569653,1.12341466928018
b,1.35974726829613,1.58979492699834,2.16564551284647,2.2524936426467,2.56021933129827,1.60623626220494,0.666737759282925,1.41965687313385,0.622908555566871,1.44289786975901
b,1.23181373307465,1.54247782482149,2.19800383826793,2.29697986070304,2.6032754136459,1.6297561439974,0.755815564679754,1.27041096182281,0.515496390972536,1.81515135599837
b,1.18749056427113,1.58670958442038,2.2330659521466,2.3567195903531,2.64526826497247,1.66149583008844,0.798145304178712,1.34503391747833,0.646737428576468,2.20569186542316
b,0.877628775807198,1.61061069488858,2.24911967557311,2.42393157635576,2.67651714425668,1.65666466392106,0.837451490856316,1.34503391747833,0.574450808340682,2.25496122726791
b,1.52516285074153,1.52230076567577,2.2561262048648,2.4830781240381,2.72901548575254,1.66636064150645,0.873950092771234,1.27041096182281,0.478510551660425,2.04749138180624
b,2.19170589986904,1.43976345804871,2.25950133336512,2.53512708599856,2.80236199791944,1.69253776177492,0.935052723750414,1.41965687313385,0.239882838257965,0.980234548791552
h,1.53262104342677,1.41822944723204,2.2705275900905,2.59318356093771,2.85665595923358,1.73102270311519,1.03730956043964,1.41965687313385,0.150059291227116,1.06362426752426
h,1.23007096577337,1.37098818665939,2.27600800949157,2.66925901222251,2.90085788783074,1.74711121664048,1.14582431596317,1.34503391747833,0.1783779245964,0.954166646057418
h,1.19357171609399,1.36394101666705,2.27472991427963,2.74818665718431,2.94399047035993,1.75776720977839,1.18676472694592,1.34503391747833,0.184894361508908,0.747868729086113
s,1.29226539097726,1.33554965682087,2.27621412802594,2.81290732605299,2.99110513737558,1.77653302896996,1.26207298952252,1.34503391747833,0.186452374548639,0.783266796982533
h,0.583758733533899,1.36874951127057,2.25647085798295,2.88586931861249,3.01321769444697,1.74659405444682,1.26944602559045,1.34503391747833,0.242273097437052,0.612711181295163
h,0.705898250342321,1.48734496077052,2.23082346228228,2.94423891266009,3.03998230164742,1.73190098062651,1.15466143405377,0.971919139200742,0.323490049367908,0.606059687481716
b,-0.311080114177058,1.79454239656525,2.16184472544193,3.17771728885048,3.0294520969099,1.60967820818172,0.968907442140973,0.971919139200742,0.534030879529328,0.805895751602454
b,0.20145044089946,1.84822481369117,2.07321517585168,3.17771728885048,3.03769666040447,1.48241867028988,0.732627567258767,0.971919139200742,0.576263025573656,0.632298095752845
b,0.349937319324901,1.78962812283756,1.98725592998509,3.16236530987347,3.05148643405692,1.40383118489594,0.579853600042366,0.971919139200742,0.5669765119425,0.506831918489025
b,0.302808070553219,1.76705012103615,1.90863746153703,3.14762741005554,3.06366499094305,1.3617482395196,0.472312979802327,0.971919139200742,0.651986937821077,0.47661621806429
b,0.320586651659886,1.74058164086176,1.85042606527866,2.79391781442518,3.0767540970498,1.3806175441412,0.438667457396764,1.41965687313385,0.674383357057848,0.68707643018853
b,0.42928727577585,1.7147335412416,1.80419501077437,2.79391781442518,3.0938645251216,1.40766504075988,0.425935192778511,1.34503391747833,0.723587843102222,0.866114598662396
b,0.266666699784707,1.6780075527382,1.75926439484097,2.81165011480038,3.10489411470482,1.4211522339157,0.409802384522568,1.34503391747833,0.70313249686413,0.943253789826521
b,0.23443951391787,1.60225035043175,1.72429851641896,2.82867312316057,3.11486123745218,1.45791500211294,0.416923228907322,1.41965687313385,0.680797444651589,1.1167748497128
b,0.591988251447832,1.59848043592362,1.69110394932218,2.85502684047299,3.13801613307638,1.48961187370761,0.383933016420895,0.449558449612115,0.718979302747498,1.23407357811266
b,0.419156137523788,1.55340874814176,1.66119266388361,2.88874113849314,3.15493910083367,1.5265102215472,0.365305442978666,0.524181405267633,0.641861597473191,1.40359378707108
b,1.09439323917152,1.53072955460976,1.62252689695237,2.92969814585201,3.1956285195233,1.53108075955562,0.33760972768928,0.598804360923151,0.312037848207431,0.815572915554238
b,0.563271279845818,1.56340249114436,1.56414593432719,2.97442104914959,3.21726952750106,1.47987104268944,0.217078114377947,0.598804360923151,0.227330015909559,0.229472985252248
b,0.447237874402145,1.52553292190954,1.503168890132,3.01377720405146,3.23498628773133,1.4508878476877,0.089795404001623,0.598804360923151,0.248754476182631,-0.0850112126929717
b,0.804402550288481,1.57089411482433,1.46084387854401,3.0484106203651,3.26631013843536,1.48228887205478,0.0910827463932531,0.822673227889706,0.124812483419681,-0.0237395919669941
b,0.893518400928931,1.65901563415037,1.4489334331265,3.09318548257365,3.30170983580897,1.51640875794033,0.186905537146355,0.897296183545224,0.190256559595863,0.787599201157632
b,0.958275623303349,1.60170026217705,1.45630745300833,3.17208945007281,3.33963002531014,1.55946788381022,0.275883842845663,0.897296183545224,0.126664381544866,1.31061211739244
b,1.25481556076615,1.63118180930817,1.47951555793634,3.2383687827721,3.38870573332121,1.56607723766671,0.41839713041728,1.04654209485626,0.168108122562914,1.74192436633209
h,1.46213142308817,1.68240525796083,1.52734526604246,3.33131203329234,3.44651730024139,1.60936077965177,0.571155385611838,1.12116505051178,0.253383803990976,2.54884138890747
h,1.4845953187584,1.97469712788211,1.58263669882986,3.42986444385749,3.5050366050509,1.63605803746104,0.602113397246607,1.1957880061673,0.79192902601374,2.95255760757838
s,1.79927937466958,2.02577430992427,1.65289243785821,3.52921042186391,3.57614219150543,1.68320094210191,0.667225507001992,1.27041096182281,0.861269711936025,3.54377254338074
s,2.22906433392508,1.9369121015116,1.73274434747188,3.63834439500293,3.66304604683826,1.72538637218365,0.762449448211313,1.34503391747833,0.833786460162189,3.84559779991113
s,2.37460974736945,1.88183729341113,1.80237869109195,3.75662817435913,3.75407001822696,1.73682081848449,0.788300000255059,1.34503391747833,0.769736057290982,3.26834457157397
s,1.38618286357455,2.07348332031807,1.8294595395212,4.09328200791141,3.80832213055291,1.64639436480161,0.653298433380034,1.27041096182281,0.90554261445039,2.27503685996523
s,0.853267775056027,2.10427780435866,1.82334344016349,4.09328200791141,3.84298912082752,1.53228873716151,0.498497990819734,1.1957880061673,1.04008396473059,1.59541153403582
h,-0.107721673137797,2.12923142225215,1.77252402026504,4.07753659594777,3.83967267033987,1.35865621909756,0.2866160724354,0.524181405267633,1.07677879177977,1.67421626600255
h,0.159018613185814,2.21806248221806,1.70658132586175,4.0432304084528,3.84717299755776,1.21194420807546,0.140794471697445,0.524181405267633,1.21690660835058,1.55158589678503
s,0.202264608211252,2.18339176481001,1.64009325144196,4.01098259220752,3.85651920157596,1.09851407366546,-0.0220256653330591,0.524181405267633,1.18248476844141,1.4585139704997
h,-1.11529655151528,2.43388490432858,1.53547168258441,3.98066964493695,3.8107521092628,0.886233484637313,-0.0953834701271367,0.524181405267633,1.29839250541513,2.15453075034518
b,-1.00140100639064,2.44164966202732,1.41261260535573,3.93187802113686,3.76983815853674,0.674506266673915,-0.12583098864986,0.524181405267633,0.902179818078358,2.5186161307823
s,-0.884811923477861,2.43816106541407,1.30296492630759,3.88698972724078,3.73303922803758,0.540506595978772,-0.230779644070841,0.524181405267633,0.81864716040355,2.24254456958331
