Index X600426.SS.Close signals.num Delt.1.arithmetic Delt.2.arithmetic Delt.3.arithmetic Delt.4.arithmetic Delt.5.arithmetic Delt.6.arithmetic Delt.7.arithmetic Delt.8.arithmetic Delt.9.arithmetic Delt.10.arithmetic atr SMI ADX oscillator pctB Delt.1.arithmetic.1 EMA ..11 EMA.1 ..13 signal EMA.2 ..16 ..17 ..18
2007-03-21 4.97304 1 0.0277169285708381 0.0271586578678316 0.0994176869304539 0.124923656006406 0.137100314626472 0.100057291885567 0.126263724317861 0.12092504310782 0.103910604604289 0.142597187758478 0.255143605691846 38.7868689493723 23.6321804758412 55 1.03303888837888 -0.36543504483408 0.36791176506684 67.7310176507868 0.017472923409017 0.587928908253887 3.02443691925296 69.9447304972861 4.51692842436215 4.584878 0.215432701830009
2007-03-22 4.90204 1 -0.0142769814841626 0.0130442330106719 0.0124939327281555 0.0837213209707872 0.108863141798506 0.120865954488915 0.0843517942977985 0.110184077979491 0.104921617022236 0.088150093342183 0.249504776713857 42.2950102858263 25.1775341947883 65 0.977315740876285 -1.33035530936102 0.168049982996076 55.4728081503803 0.0117002134284389 0.556511078297699 3.33145983204997 67.0627705376308 4.58372964495145 4.624589 0.234788712933802
2007-03-23 4.75477 0 -0.0300425945116728 -0.043890658430256 -0.0173902441040563 -0.0179240119383256 0.0511635207612073 0.0755500160605143 0.0871922331162653 0.0517750530337047 0.0768312678914373 0.0717269049148548 0.252158721234296 42.9856681460288 25.1796834369793 65 0.80502651325058 -2.82563487650169 0.089126451079485 40.411899909494 0.00411061198478223 0.574930856680454 3.55136025500485 61.410580375534 4.65906410175922 4.656411 0.227936074832397
2007-03-26 4.78632 0 0.0066354418825727 -0.023606498518984 -0.0375464504608851 -0.0108701941755598 -0.0114075037952721 0.0581384552122988 0.0826867656838839 0.0944062339942926 0.0587540452716497 0.0839765191868682 0.246357384003275 42.8280864092343 25.181679161871 65 0.787765727471667 -0.756500285036632 0.0868978375866834 41.6113719885667 0.00456967196619868 0.563018457163713 3.70740975631166 62.1466341362858 4.72234504547774 4.693491 0.214137105168628
2007-03-27 4.68639 0 -0.0208782530211101 -0.0143813475730686 -0.0439918890910723 -0.0576407991892283 -0.031521496532284 -0.0320475880658053 0.0360463728130098 0.0600821574473285 0.0715569437330796 0.0366491104273443 0.240218999431612 41.2835915872923 24.9121441749617 65 0.709135229777975 -8.59149706022188 -0.0272572225459852 23.0495303690106 -5.7223486039286e-05 0.525724272687883 3.77220725296265 58.3502904840678 5.05457 4.710059 0.205519521184188
2007-03-28 4.54964 0 -0.0291802432149266 -0.0494492637349779 -0.0431419395680548 -0.0718884382828374 -0.0851390698647105 -0.0597819348119001 -0.0602926748665199 0.00581428767238368 0.0291487022652113 0.0402886514963048 0.244099070900783 37.812236197394 23.2872379470448 65 0.533664087850228 -0.677662757478495 0.0231567824837656 3.11952722172996 -0.00535231798220062 0.540831269127553 3.72089563279094 53.5311395748291 5.05457 4.727679 0.179338823549789
2007-03-29 4.69691 0 0.0323695940777731 0.00224479823488855 -0.0186803222517509 -0.0121688325618273 -0.0418458437711647 -0.0555253929186172 -0.0293474576971721 -0.0298747302000392 0.0383720878819633 0.0624618280032032 0.244884137265013 35.3694719124938 22.4396701517176 65 0.650402220171484 -3.5026669678208 0.0508139989073563 17.218210194958 0.00150621148324914 0.559057242421663 3.64171026788541 57.5930998058783 5.0343728 4.755292 0.144759064256593
2007-03-30 4.72847 0 0.00671931120672942 0.0393064066607467 0.00897919293955463 -0.0120865299436729 -0.00553128752810339 -0.0354077078114419 -0.0491791741067839 -0.0228253411918362 -0.0233561566027408 0.0453492330888237 0.23922669888894 33.7077931387419 21.8302077156634 65 0.69702770633772 -1.55956072027788 -0.0363407170170659 20.552983285719 0.00245404779660919 0.527805139421914 3.55160843186254 58.4316779327039 5.014983488 4.775805 0.120787479966537
2007-04-02 5.10717 1 0.0800893312213042 0.0873467875688485 0.122543761704223 0.0897876617182949 0.0670347991776563 0.0741150465742824 0.0418458437711646 0.0269714299502919 0.0554359237185158 0.0548625956563498 0.251630506111159 35.9091077266637 22.2853631867263 100 0.917545739460013 1.79632761775193 0.119489958346479 32.6507660787458 0.0165695538738265 0.487693321442208 3.57966015477178 66.8919386592047 4.54964 4.802367 0.159767712497446
2007-04-03 5.02038 1 -0.0169937558373815 0.0617345568439687 0.0688686817503423 0.103467527101045 0.0712680762804632 0.0489018703304418 0.0558617977315412 0.0241409698819266 0.00951932821775014 0.037500103328842 0.245303327103219 38.1898518206666 22.7080075527133 95 0.930458197588508 0.300884955249742 0.0273901142290653 37.2729996312684 0.0104671339263341 0.464117394737219 3.64084606283479 63.6925362850304 4.54964 4.820513 0.174047334177931
