signals.num,Delt.1.arithmetic,Delt.2.arithmetic,Delt.3.arithmetic,Delt.4.arithmetic,Delt.5.arithmetic,Delt.6.arithmetic,Delt.7.arithmetic,Delt.8.arithmetic,Delt.9.arithmetic,Delt.10.arithmetic,atr,SMI,ADX,oscillator,pctB,Delt.1.arithmetic.1,EMA,..10,EMA.1,..12,signal,EMA.2,..15,..16,..17
2,-0.0156870473882177,-0.00947124341454242,0.00884267347434342,-0.00475709961078263,0.012096296088699,0.0617598899955674,0.0563962476007462,0.0781777135757447,0.0590724723993088,0.0555079668062854,0.206004328649275,17.8854528016266,16.6945057934878,55,0.849153578669113,8.08358233904827,-0.0574402209696526,41.2120181130364,0.00444700745417921,0.467497125506309,1.66748870573661,58.596789519813,4.2387210448384,4.586611,0.155606521175117
0,-0.0119517244904915,-0.0274512846102559,-0.0213097702131611,-0.00321473621327284,-0.0166519685573523,0,0.0490700283152856,0.043770490696633,0.0652916305912992,0.0464147299937288,0.199840448031469,17.7578773239009,17.11706445601,55,0.721720331547824,-0.682646401409092,-0.0227443998888785,41.6411398113315,0.00146541982787544,0.468431816727371,1.80324032605722,56.0911597825737,4.26833300304486,4.607186,0.146344997500199
0,-0.0112900200706677,-0.0231068093517824,-0.0384313791267082,-0.0323592025504208,-0.0144684618475708,-0.0277539875687913,-0.0112900200706677,0.0372260066400703,0.0319863009074974,0.0532644667008091,0.19171184460065,16.5337780337142,17.3725289433905,55,0.658316815867767,-12.5347287301166,-0.0739321599868474,14.0625489479455,-0.000853751062768768,0.447320597780606,1.87401815049721,53.7796893087776,4.29676048292307,4.630379,0.117314882872265
0,0,-0.0112900200706677,-0.0231068093517824,-0.0384313791267082,-0.0323592025504208,-0.0144684618475708,-0.0277539875687913,-0.0112900200706677,0.0372260066400703,0.0319863009074974,0.17801814141489,15.0127647435462,17.6097459673867,55,0.631041329700197,1.50164411843317,-0.0604899490801478,20.1645728366813,-0.00069852359681081,0.426196372495391,1.8960903743762,53.7796893087776,4.32405086360615,4.644594,0.099492620184168
0,0.0187582856544795,0.0187582856544795,0.00725648416228153,-0.00478196782768725,-0.0203940002599832,-0.0142079200609332,0.00401842026659094,-0.00951631914117812,0.00725648416228153,0.0566825883608797,0.173051131313826,14.5578928057672,18.3522431716764,55,0.687365881478421,-0.146064910117053,0.0696085184651313,23.6212848362382,0.00283907808524197,0.426581960794513,1.9120449185273,57.1443317411468,4.3502496290619,4.669657,0.0613414563552071
1,0.0256213789014761,0.0448602777002511,0.0448602777002511,0.0330637841939718,0.020716890464181,0.00470485623351502,0.0110494323372599,0.0297427566363027,0.0158612385418344,0.0330637841939718,0.173783193362838,15.8550319621741,19.7357164536651,55,0.837112298118023,0.376103131339591,0.0880003356665535,34.0430372547161,0.00698131459728453,0.381922498808871,1.96018725310781,61.3594918671149,4.37540044389942,4.684994,0.0711115968351466
1,0.00858726455452663,0.0344286610148814,0.0538327693273792,0.0538327693273792,0.0419349762105459,0.0294820564378706,0.0133325226332097,0.0197315812904437,0.0385854301106461,0.0245847077478822,0.171256536694064,17.7501911362824,21.2960591245624,45,0.91020235584544,0.32822187832896,-0.0416227993075781,47.0584766584767,0.00727330549860128,0.273896109755705,2.03511942001287,62.7169948987754,4.39954522614345,4.696591,0.0850336219059521
2,-0.0294115821424211,-0.0210768826247189,0.00400447748096733,0.0228378802679319,0.0228378802679319,0.0112900200706676,-0.000796639629200624,-0.0164711900938037,-0.0102603378759012,0.0080389894210251,0.169978926930203,17.8157201416902,21.6874384318721,45,0.721112183786885,-0.135901045973166,-0.187906923472133,23.0766354790769,0.000603325927506295,0.260627817253121,2.06918276162356,55.4676397965196,4.42272421709771,4.700332,0.0837437744021076
2,0.0287082869677553,-0.00154765131498624,0.00702632314826035,0.0328277261374021,0.0522018036561542,0.0522018036561542,0.0403224241744835,0.0278887771794698,0.0117642372220383,0.0181533923677266,0.177610432149474,18.114712241909,22.3371971475024,40,0.770199777606983,-0.425495283056801,-0.060369899376687,34.1776006903028,0.0057133188439152,0.2984387871005,2.11703303821325,60.1653267385757,4.4449760484138,4.708936,0.0922187793841965
2,-0.0100773988996301,0.018341583208626,-0.0116094539149577,-0.00312188281253245,0.0224195091465176,0.0415983463578007,0.0415983463578007,0.0298386801218469,0.0175303319473792,0.00156828541117182,0.182826115567369,18.2097988186296,22.9727156262087,20,0.741433005315269,-0.692805362006365,-0.0466731367597326,13.6532675709002,0.00284227925417969,0.334057999147203,2.14931212570403,57.7944310654447,4.46633780647725,4.709684,0.0927935106926484
0,-0.0195770585009064,-0.0294571715727415,-0.00159454953975491,-0.0309592334574074,-0.0226378240309849,0.0024035426034883,0.0212069145967066,0.0212069145967066,0.00967746803460523,-0.00238991888760132,0.179653535883985,16.8620166689674,23.4976080954211,20,0.598171192081928,-0.142162796623612,-0.111894345344353,-3.27202737382372,-0.00123396397401778,0.333233121374156,2.13336317306306,53.4336348253972,4.48684509421816,4.708562,0.0930619938893782
0,-0.0439308209672253,-0.0626478432160635,-0.072093914809404,-0.0454553206366259,-0.0735299898823328,-0.0655741468036176,-0.041632867963538,-0.0236555435389338,-0.0236555435389338,-0.0346784920482643,0.195678997606558,13.2999005027642,21.837751374339,20,0.268997313378742,-5.71561754755766,-0.152155979524167,-15.0160562995354,-0.0089970288818737,0.431175520285538,2.01300874645396,45.3299099659255,4.97902,4.692476,0.117254763201046
0,0.0258991681089833,-0.019169424575638,-0.0383712021301983,-0.0480619191197041,-0.0207334075182584,-0.049535187342364,-0.0413732945463043,-0.0168119565008015,0.00163096567122523,0.00163096567122523,0.192657640634661,10.9205333882439,20.2964558476198,20,0.318107800155053,0.129454464724424,-0.0409581428913163,-12.1492992230244,-0.00265226579262697,0.434135686609921,1.86852703065102,49.9384635394408,4.97902,4.693224,0.116523331111556
0,0.0244290030737615,0.050960862040087,0.00479128856624311,-0.0148795692712194,-0.0248070208158487,0.00318909907951004,-0.0263162795124484,-0.0179549998121862,0.00720634723592606,0.0260998116103823,0.19252352344647,10.7403742143858,19.4552185073409,15,0.465958004004451,0.919169399228692,0.0983875046425454,-4.9567453822773,0.00227160127398911,0.454710433822131,1.75072557985037,53.9810630923595,4.9589692,4.705194,0.110293795352836
0,0.00158948052886365,0.0260573130273503,0.0526313438668975,0.00638838475499082,-0.0133137395279903,-0.023256970563551,0.00478364861926517,-0.0247686281974621,-0.0163940584059198,0.00880728211340531,0.187322557486008,11.3835430924314,18.9430957931882,-75,0.584139086944816,-0.134585973988471,0.0577621020700268,1.53813252615647,0.00214757932032994,0.455498649297489,1.65433547208307,54.2462786454192,4.939720432,4.709309,0.109694949083558
0,0.0674605700319513,0.0691572778233467,0.0952757242496276,0.123642454357657,0.0742799188640972,0.0532486780461459,0.0426346709769667,0.0725669263139046,0.0410210360573791,0.049960559100831,0.203067374808436,15.7774460244911,19.8498700509099,20,1.08375485737121,0.498929642734261,0.175694214162306,26.5819358157036,0.0140226685406247,0.500208149313368,1.6805752543718,63.7976964910582,4.47775,4.73325,0.148872353302343
2,-0.00594666682566836,0.0611127376724332,0.0627993557078927,0.0887624844352726,0.116960527050416,0.0678915341091064,0.0469853590732296,0.0364344699677763,0.0661887281548845,0.0348304307974336,0.204060419464976,20.0849279504076,20.8800254646902,25,1.13684235370993,0.0116779021416875,0.0873281026791132,28.5348103657992,0.0103918802922078,0.511791186675299,1.76710777009524,62.4760505845971,4.47775,4.750084,0.169508740069649
0,-0.0231871829682073,-0.0289959633421379,0.0365085224741271,0.0381560325886008,0.063517149499752,0.0910613589414326,0.0431301377175188,0.0227087179873646,0.0124024742780766,0.0414668150365169,0.204982532360335,22.3079722783713,21.0056900750283,25,0.84636034935179,-0.0754765090981478,0.0212967045903231,19.0473159616584,0.00428659606304142,0.525764341541831,1.84337006040314,57.5035638863112,4.5043848,4.769536,0.173095774337022
0,-0.00382765325964607,-0.0269260837313832,-0.0327126301081809,0.032541127249428,0.034182331266442,0.0594463746157796,0.0868851543744067,0.0391373972456495,0.0187941436292918,0.00852734864733229,0.199960208620311,23.4821404373028,20.9965413983751,25,0.735365054726431,-0.555444578078945,0.0477343572939966,12.9358097100032,0.00281127800437096,0.503576201698206,1.8985461387957,56.719639531851,4.529954208,4.773651,0.17505602160134
0,0,-0.00382765325964607,-0.0269260837313832,-0.0327126301081809,0.032541127249428,0.034182331266442,0.0594463746157796,0.0868851543744067,0.0391373972456495,0.0187941436292918,0.195296622290289,24.2671865002836,20.9880461986257,25,0.721764146647943,-0.647763649451096,0.0693651640515476,5.40567878043493,0.00230013654903079,0.481864560626992,1.93315247780939,56.719639531851,4.55450083968,4.782629,0.177532731720723
0,0,0,-0.00382765325964607,-0.0269260837313832,-0.0327126301081809,0.032541127249428,0.034182331266442,0.0594463746157796,0.0868851543744067,0.0391373972456495,0.190966149269554,24.885451880426,20.9801577988584,25,0.704771034614211,-0.187374413152468,0.0870630968531803,2.50716705759707,0.00188192990375246,0.484690559828241,1.94854036348738,56.719639531851,4.5780656060928,4.800959,0.1756129415283
0,0.00999219199473989,0.00999219199473989,0.00999219199473989,0.00612629208883408,-0.0172029423349537,-0.0230473089941349,0.0428584764353697,0.044516079678024,0.0700325661990717,0.0977455195131482,0.187479281464586,26.113696555806,21.3864369643586,25,0.800415247854424,-2.85248127898639,0.0233838601727467,17.9641916714021,0.00335652301120472,0.402976220105471,1.96263290383243,58.5547850397603,4.60068778184909,4.844727,0.136236037413013
2,0.0372907355002512,0.0476555436837347,0.0476555436837347,0.0476555436837347,0.0436454815269673,0.0194462827928588,0.0133839754024236,0.081747436044316,0.0834668525310565,0.109934867601856,0.194127904217116,30.0576437725233,22.3767168913254,55,0.937787183456377,-0.909585839791054,0.142768094424978,21.0375483413709,0.00952637982739499,0.426235700391071,2.03077394449501,64.6407035119811,4.62240507057512,4.895228,0.126073973417725
2,-0.00440305723189893,0.0327234850257252,0.043042656365579,0.043042656365579,0.043042656365579,0.0390502507419914,0.0149576024648752,0.0089219877608373,0.0769844401729529,0.0786962859704967,0.192018053915893,33.9341165046505,23.433805756483,60,0.966513263538837,1.42517822156744,0.0754844301557387,23.5289492719438,0.00699375490752337,0.420141515365701,2.11646431061263,63.4125143212234,4.64325366775212,4.932262,0.118456053341876
1,0.029476309423436,0.0249434663141606,0.0631643620191926,0.0737877044464537,0.0737877044464537,0.0737877044464537,0.0696776174393612,0.0448748068067988,0.038661284456184,0.108729966775717,0.207160335779044,38.218989319215,23.1147746586322,65,0.940095705880037,-7.83707216696071,0.216639142965628,40.8444340695336,0.0110814920922348,0.483762409304106,2.2516560130634,67.8034364118403,4.67529524768699,4.983511,0.123988913523213
1,0.0336439012535616,0.0641119087205591,0.0594265630853172,0.0989333588312722,0.109914111942139,0.109914111942139,0.109914111942139,0.105665745573636,0.0800284716293409,0.0736059021463253,0.217480311794826,42.1672599822117,23.8728830619995,70,1.13688356837094,-0.514165172633014,0.250744794286487,71.1816094787605,0.0151837483033851,0.479039845484665,2.46055512143073,72.0483164373642,4.72173882787203,5.020545,0.181738156529907
1,-0.0630186995647689,-0.0314949932164924,-0.00294703995839463,-0.0073371212046921,0.0296800076493817,0.0399687679789595,0.0399687679789595,0.0399687679789595,0.0359881281342749,0.0119664818543348,0.229734575238053,40.6182959190682,23.8531101255195,70,0.870427034209999,0.975376549509918,0.0338240033562651,30.7126436781609,0.000965121418266192,0.487003263456334,2.58941671996047,56.5129193284095,4.80021294508483,5.02653,0.182025444070022
1,0.0155216425754545,-0.0484752107195288,-0.0164622046686606,0.0125288597161701,0.00807063719789047,0.0456623326952068,0.0561107914851648,0.0561107914851648,0.0561107914851648,0.0520683655715892,0.229891391292478,38.503728304266,23.3256127578089,70,0.748516439103619,-0.127514680026388,0.109791437810689,29.1461809193735,0.00361176162866407,0.492578766016432,2.68028294411052,58.724847679347,4.87083965057635,5.051968,0.177853623884612
1,-0.000727643446928661,0.0147827049070204,-0.0491675814970388,-0.0171778695002401,0.0117920997265715,0.00733712120469221,0.0449014633511209,0.0553423193885101,0.0553423193885101,0.0553423193885101,0.221753434771587,35.8427672535493,22.8357937735063,70,0.741985623406021,-0.197882053771412,0.166093900841001,28.4640764931655,0.00282277888764721,0.489369543424694,2.73503712930434,58.5721063892594,4.93440368551871,5.078902,0.166743494812308
1,-0.0233073864808981,-0.024018070460789,-0.00886922779037891,-0.0713290001536545,-0.0400848847377777,-0.0117901297800752,-0.0161412743957809,0.0205475411103402,0.0307450480808746,0.0307450480808746,0.21954176085933,31.5102447818119,21.6775233309746,70,0.605642506314093,-0.0853988095906184,0.135907800365128,-1.16253768922324,-0.00192816027027013,0.488084031672704,2.72009673252132,53.7528547731441,4.99161131696684,5.093865,0.151623479657121
0,-0.0171516397119066,-0.0400592662972583,-0.0407577608815769,-0.0258687457027021,-0.0872572305539151,-0.0565490029487687,-0.0287395494338373,-0.03301606478476,0.00304347737634347,0.0130660803813596,0.219358063655092,25.6878942086095,20.4870974248471,70,0.445083405274975,-0.0378499708638519,0.247570040960252,-5.29278608447015,-0.00469606562329494,0.486603319965517,2.62882246003061,50.5345176267454,5.50648,5.100224,0.142075218278519
1,0.00455339232799035,-0.012676345528593,-0.0356882795250908,-0.0363899546292908,-0.0214331439229293,-0.0831011546300906,-0.0522531004169609,-0.024317019549749,-0.0286130075528611,0.00761072785086969,0.211972487679729,19.9769629515067,19.0920262176829,70,0.50287229545807,-0.331164901198647,0.161508668779014,5.38961454731718,-0.00301434599578852,0.484251997301351,2.49564610662222,51.3529580443179,5.50648,5.103965,0.137073207954322
1,0.00528585619563726,0.00986331710067567,-0.007457494672506,-0.0305910664428929,-0.0312964505007898,-0.016260580243889,-0.0782545591875194,-0.0472434465959038,-0.0191596996225581,-0.0234783956004729,0.205649452845462,14.9253221934692,17.7472489480277,65,0.473978710381718,-1.74353466509396,0.203766122793126,8.92817363078006,-0.0015052183246202,0.46500361299925,2.3458566551218,52.3432141940193,5.4834364,5.091994,0.142693291300685
1,0.00225345549927503,0.0075512231366246,0.0121389991461123,-0.00522084430561165,-0.0284065465505224,-0.0291135201600037,-0.014043767238586,-0.076177446854989,-0.0450964521011651,-0.0169494196537622,0.205122349070787,10.4015844803538,17.1363395410804,60,0.544183567631568,-0.597601552282557,0.0809485607301966,9.73394104751845,-0.000821823083911975,0.472465472601463,2.19175126447147,52.7867846241741,5.461314544,5.08339,0.146294617885356
1,-0.00974502228349738,-0.00751352675827777,-0.00226738598460685,0.0022756820454366,-0.0149149893450122,-0.0378747464048877,-0.0385748305407908,-0.0236519326973992,-0.0851801182213846,-0.05440200845403,0.198753609851445,5.57911524621281,16.3995243179694,55,0.400106526984175,7.40323012774711,-0.0217620841665927,5.6813262756594,-0.00244422293838205,0.406327590089455,2.02251695554922,50.5889762410835,5.44007756224,5.05496,0.143110682107707
1,0.0166544911476219,0.00674717047677054,0.00901583042446097,0.0143493430032062,0.018968073519539,0.00149110024459631,-0.0218510398859845,-0.0225627835669315,-0.00739135245351019,-0.0699442585986341,0.194443352004913,2.02552630344586,16.013065460399,50,0.513892282075759,0.407403774369977,-0.0012790940211795,8.03293741299134,0.00102827053180048,0.351969183223869,1.87435700675582,54.0739831736053,5.4196900597504,5.017178,0.075104283322147
1,0.0156372228005677,0.0325521439368952,0.0224899002853571,0.0247940357741081,0.0302109496773568,0.0349019043118293,0.0171516397119067,-0.00655550666453797,-0.00727838004000081,0.00813029012194444,0.192310969718848,0.1235636250641,16.1016675056508,25,0.64499616925397,0.164092896434242,0.0485422538845768,0.300232800834914,0.00368444367157633,0.330525376867601,1.76790128339794,57.1787264588731,5.40011805736038,5.021293,0.078826643274974
0,-0.0865110426910888,-0.072226612339791,-0.0567750186680048,-0.0659667671294366,-0.0638619648043189,-0.0589136737710081,-0.0546285385131804,-0.0708432092145209,-0.0924994256387092,-0.0931597624847271,0.214913757596073,-5.80735066858298,15.9902625639179,-60,0.0307848822952686,-0.492553681230478,-0.0856787831189342,-24.9436825316729,-0.0127147356670901,0.417382377427532,1.54801352237007,40.5789311059077,5.38132893506597,4.97341,0.128541857774034
2,0.0738374400617885,-0.0190613565586863,-0.00372220043750782,0.012870299355878,0.00299985571836214,0.00526007125900274,0.0105737314348939,0.0151752701104781,-0.00223665036689435,-0.0254919063732687,0.242047774910639,-6.95085415551582,15.3494158755276,-65,0.263371056243177,-1.83234886507509,0.0385364504963864,-11.8706970740103,0.00302202355634241,0.569476523180981,1.37530118205345,52.2246262924045,5.33811219896201,4.960317,0.116200498856263
1,0.00298888558122434,0.0770470173029683,-0.0161294431912388,-0.000744440087501519,0.0158976527892731,0.00599770752508899,0.00826467859136937,0.0135942206895439,0.0182095128377269,0.000745550122298155,0.246401505274165,-5.31023822030712,14.467958081438,-65,0.621510183727163,0.644142622628427,-0.082949624811387,-22.466643899337,0.00301599846995731,0.601236984164608,1.24284917648766,52.6589551460425,5.29748846702429,4.960691,0.116407005082264
0,-0.0976162161839141,-0.0949190943037355,-0.0280902371783183,-0.112171164161671,-0.0982879868468981,-0.0832704321061354,-0.092203982173202,-0.0901583042446104,-0.0853490118800526,-0.0811842470879586,0.268614254897439,-9.43531902490059,14.9863586620572,-75,-0.0451119565605767,1.11635696327863,-0.242366095416598,-28.7448998365783,-0.0152807678307466,0.650476522671648,0.981623593269129,39.8718004483953,5.26706,4.920664,0.179631395931904
0,0.029727689332733,-0.0707904313997335,-0.0680131303182084,0.000802394310294829,-0.085778064349227,-0.0714821722522895,-0.0560181803096561,-0.065217304177755,-0.0631108129712273,-0.0581585514573457,0.289508236690479,-10.3013583783905,16.530465043122,-80,-0.199598087942997,0.589935892336581,-0.0237588735862607,-24.9510264745889,-0.00709741198284122,0.787341813942338,0.693843138374395,43.9031920012369,5.2081048,4.891859,0.19622715699753
0,-0.00882140460771008,0.0206440447493663,-0.0789873649697123,-0.0762345635847447,-0.00802608854228137,-0.0938427859448464,-0.0796730036963241,-0.0643454258834671,-0.073463400557889,-0.0713754915625967,0.282189076926873,-10.6545549811206,17.7828187965345,-80,0.057488907439787,-0.0577247282418091,-0.012167906446928,-26.3971156322431,-0.00741086518736283,0.794938111268467,0.388865261907658,42.9554743620951,5.153866016,4.856321,0.210359684532628
0,0.0299352890795996,0.0208498131748698,0.0511973192763107,-0.0514165854941168,-0.0485813782039114,0.0216689372566268,-0.0667167077905406,-0.052122749014214,-0.0363363357286389,-0.0457272596107602,0.274591285717811,-9.12187702503699,18.5239468420981,-80,0.230672413216788,-0.246415921023165,0.0831644648379224,-12.9772472196714,-0.000620655320642381,0.788962539710056,0.133508653826606,47.0924488252574,5.10396633472,4.833502,0.206560840421304
0,-0.000785376046030684,0.029126402574595,0.0200480621850072,0.0503717340820993,-0.0521615801855316,-0.0493285995992176,0.0208665429463317,-0.0674496861324027,-0.0528671891017156,-0.0370931740869879,0.264596908166539,-7.24029521894647,19.2121371701214,-80,0.261700308523295,-0.0941292194515847,0.138748473586954,-9.163427232547,-0.000650604543440254,0.790955382941272,-0.0789725191297097,46.9932758359467,5.0580586279424,4.815172,0.204018799613064
0,0.0580899521048439,0.057258953601915,0.0889083060099836,0.0793026052619732,0.11138777780721,0.00289830822462189,0.00589585651750868,0.0801686315315218,-0.0132778830644766,0.00215171052029195,0.271482129011786,-2.19003647023721,18.3903035022819,-80,0.612426955416646,0.139314306425424,0.183903560075756,3.84077753698648,0.0100294966653387,0.809497250972654,-0.161985072557237,54.6025078124379,4.53012,4.816253,0.205272480541786
0,0.00442129850319395,0.0627680836263296,0.0619334110309635,0.0937226946734608,0.0840745242551113,0.116301554925697,0.00733242101363096,0.0103432223622986,0.0849443794853091,-0.00891529004580138,0.271168405510944,3.60727639175074,17.4299268167251,-75,0.68992471586378,-0.0206820850782822,0.180766175768367,3.66363713262592,0.00900982427222146,0.823008830745162,-0.152164953060664,55.1607520783875,4.53012,4.811704,0.198621220987755
2,0.0220072058817713,0.0265258048113897,0.0861566396472697,0.0853035982402535,0.117792475192705,0.107931975501577,0.140868233071088,0.0295009929942611,0.0325780536680778,0.108820973814913,0.264517805117305,10.4096856988451,16.2661832268026,-10,0.842973464287958,-0.697181413937696,0.18986408511047,7.99053864210661,0.0113729845648669,0.775124802707752,-0.0485105260298466,57.9451070749663,4.555646,4.862426,0.219537133442158
2,-0.0198112714699502,0.0017599436818021,0.00618902342136196,0.0646384956003287,0.063802354028202,0.095647585019595,0.0859824343646767,0.118266182794275,0.00910526934346834,0.0121213695329467,0.256434390466069,15.8681182123427,15.2039049217539,-10,0.781382244324,-1.7602383467479,-0.00509153164956269,5.4462106171963,0.00570311983126378,0.670781356589469,0.0749833780155404,54.5866572090578,4.59640964,4.868493,0.224699095387093
2,0.0202116907625132,0,0.0220072058817713,0.0265258048113897,0.0861566396472697,0.0853035982402535,0.117792475192705,0.107931975501577,0.140868233071088,0.0295009929942611,0.254651934004207,21.6391678063922,14.2154679854555,-10,0.81396565489924,0.0949844074560207,0.0447840419293372,6.27145004474641,0.00834104181876366,0.653219622293144,0.23695708805679,57.254713658701,4.6347274616,4.883303,0.240155997359587
1,0.0292844607576617,0.0500880399851555,0.0292844607576617,0.0519361357964634,0.0565870594591158,0.117964151137694,0.117086128873069,0.150526425067695,0.140377165960311,0.174277944072122,0.256812510146764,27.4380323815849,14.1186480861837,45,0.990129571849766,0.802597162734188,-0.0187022005208366,9.14450550607455,0.0121489361712906,0.613006090722819,0.461706644314154,60.9105032206561,4.684177264672,4.962253,0.240918934178191
1,-0.00418450941984561,0.0249774102359204,0.0456939366901703,0.0249774102359204,0.047534299127147,0.0521657609559221,0.113286019616208,0.112411671444021,0.145712036404218,0.135605246967173,0.255321616564852,32.4997525400382,13.8313311076725,45,0.907395384283018,0.232274746256781,-0.0599048196837314,32.5396703639497,0.00917921879108399,0.444374879047142,0.70494193053611,60.0964196783546,4.7610765382048,5.02551,0.237153344718372
1,-0.0369731337873961,-0.0410029287806272,-0.012919216681791,0.0070313548682559,-0.012919216681791,0.00880367333863274,0.0132638955095814,0.0721243466693007,0.0712823258890602,0.103351472000415,0.256162215381648,34.9760581653732,12.9292068236042,45,0.726298593196625,-0.210247020023439,-0.194466218266213,5.32816139974213,0.000787881958633071,0.44048419472532,0.883294839812579,53.3411259168029,4.83028588438432,5.073296,0.190792308673303
2,0.00348916985200431,-0.0336129694791368,-0.0376568251115681,-0.00947512417114427,0.0105450583116853,-0.00947512417114427,0.0123235607022372,0.0167993453459179,0.075865170617299,0.0750202118835375,0.249312057140102,36.6888377133311,12.1236269504756,45,0.653642184987322,-0.104112971890372,-0.138914267300914,5.47670480599767,0.0012790252119733,0.442675774369937,1.01518127786449,53.8488607995407,4.89257429594589,5.109021,0.156380904166007
2,-0.0217393002949623,-0.0183259825541507,-0.0546215473367867,-0.0585774923772751,-0.0310084418964179,-0.0114234841725427,-0.0310084418964179,-0.00968364517953413,-0.00530516096227807,0.0524766145963587,0.25948476734438,35.7262233068207,11.9439071702047,45,0.596495147020731,-0.710724759607935,-0.196306819253541,33.3892277487825,-0.00290612488019681,0.507775640103403,1.07369584447356,50.1727272602655,4.9486338663513,5.133991,0.105969016588183
